id,created_at,text,favorite_count,retweet_count,is_retweet,language,media_type
1466086328336982017,2021-12-01 16:46:33+00:00,"Just because teens can be hesitant to talk with their parents about sex isn't a reason to give up on the conversation. Not talking about it could be dangerous or even deadly, and markedly so for LGBTQ youth.

https://t.co/SAapBFvv7C",1,1,No,en,no media
1466064175487066112,2021-12-01 15:18:32+00:00,Rihanna was named Barbados' 11th national hero by the nation's Prime Minister Mia Mottley as the country celebrated becoming a republic for the first time in history. https://t.co/lHSz7li4tx https://t.co/ia3wtgU1vs,5,1,No,en,video
1466052630132649984,2021-12-01 14:32:39+00:00,"#BookTwitter: Faith Jones bridges entertainment and empathy with a memoir that isn't just a heartbreaking look at life inside a cult, but an empowering story of resilience in ""Sex Cult Nun."" 
https://t.co/4SGGvwuoCc",6,4,No,en,no media
1465916087174848515,2021-12-01 05:30:05+00:00,"Blake Shelton's team remained intact on #TheVoice, but Ariana Grande has only one singer left standing. Here's who made the Top 8 Tuesday night. https://t.co/eZA2VhsFZR",1,0,No,en,no media
1465909405791268864,2021-12-01 05:03:32+00:00,#TheBachelorette made history Tuesday night. Here's how: https://t.co/cUvvZ0XbVP,7,2,No,en,no media
1465870793179607043,2021-12-01 02:30:06+00:00,"A rape conviction at the center of Alice Sebold's memoir ""Lucky"" (also author of ""The Lovely Bones"") has been overturned after serious flaws found. https://t.co/MhJvRBYnA0",0,0,No,en,no media
1465853365217288201,2021-12-01 01:20:51+00:00,"Every month @Netflix giveth, and every month Netflix taketh away.  https://t.co/nqGnOzgc0u",1,0,No,en,no media
1465837483430748162,2021-12-01 00:17:44+00:00,"CNN anchor Chris Cuomo has been suspended ""indefinitely"" Tuesday after records showed he was intimately involved in trying to help his brother, then Gov. Andrew Cuomo. https://t.co/JRepr22BF1",1,0,No,en,no media
1465826468185796610,2021-11-30 23:33:58+00:00,"Ever been told ""you're actually smart"" or ""you'd be perfect if you lost a few pounds""? It's called negging https://t.co/XEFmkNdlUi via @usatoday",0,7,Yes,en,no media
1465814144590905344,2021-11-30 22:45:00+00:00,#MatthewMcConaughey won't be adding Texas politician to his resume - yet. The actor addressed his potential office run in a new video. https://t.co/TcgypdLSQN https://t.co/oBiKzwn0lD,0,0,No,en,video
1465799504712671238,2021-11-30 21:46:49+00:00,#BlueIvy and Rumi Carter channel their inner fashionistas in an ad for mom #Beyoncé's latest Ivy Park collection. https://t.co/JND3SLOZLC,2,1,No,en,no media
1465775967285268487,2021-11-30 20:13:18+00:00,"'You're so mature for your age.' Thanks, it was the trauma. A smart read by @ryu_jenna https://t.co/PWGkbAFk0r",0,1,Yes,en,no media
1465732410541281282,2021-11-30 17:20:13+00:00,"Raven Goodwin got married and 😍

https://t.co/9C0h00s3ub",2,0,No,en,no media
1465704338194456594,2021-11-30 15:28:40+00:00,"Let's just say @theebillyporter @priyankachopra @burnaboy and @itsgabrielleu all understood the assignment for the  2021 #FashionAwards. https://t.co/uhEkwu5Xwp
📸: WireImage, FilmMagic https://t.co/FmXK8IuMb0",186,67,No,en,photo
1465700372920483848,2021-11-30 15:12:54+00:00,"All of Rihanna's ""work, work, work, work, work"" is being honored by her home country Barbados.

https://t.co/ewS8PvtPSp",71,9,No,en,no media
1465687653873946630,2021-11-30 14:22:22+00:00,"Miss USA has crowned a new winner. 

https://t.co/b92Qm2Dkr0",15,7,No,en,no media
1465556433320042499,2021-11-30 05:40:57+00:00,"""It was pretty insane. I realized I had gotten way, way too comfortable in the city. My guard was down,"" Bradley Cooper said.

https://t.co/fEds8FlUKX",0,5,Yes,en,no media
1465556408103964675,2021-11-30 05:40:51+00:00,"Chris Cuomo told investigators he spoke regularly with his brother, exchanged text messages with his top advisers and was looped in on emails in February in March as they formulated a response to allegations from multiple women.

https://t.co/fh8YymHz49",0,17,Yes,en,no media
1465553714605875205,2021-11-30 05:30:08+00:00,"The Gotham Independent Film Awards are back! See Julianne Moore, Nicolas Cage, Ethan Hawke, Taylour Paige, Dakota Johnson and more hit the red carpet. https://t.co/LElpgZTGcA",18,14,No,en,no media
1465540381123100672,2021-11-30 04:37:09+00:00,"#TeamBlakeShelton's @WendyMoten performed on tonight's #TheVoice with a broken elbow and fractured wrist but she didn't let that stop her from a powerful rendition of Dolly Parton's ""Jolene."" 🎤😭
https://t.co/ewonSHLvRt",5,2,No,en,no media
1465538600267886594,2021-11-30 04:30:05+00:00,"Bradley Cooper is opening up about a scary incident, revealing he was held at knifepoint on a NYC subway in 2019 on his way to pick up his daughter. https://t.co/S7GDmaZtrP",0,0,No,en,no media
1465538209740324865,2021-11-30 04:28:32+00:00,"His attorney rejected prosecutors' allegations that he staged the incident and said Smollett was a ""real victim"" of a ""real crime."" 
https://t.co/xa5N8Q1ocp",0,0,No,en,no media
1465537761612427264,2021-11-30 04:26:45+00:00,"#ICYMI: Nearly three years after #JussieSmollett reported to police that he was the victim of a racist and homophobic attack, the ex-""Empire"" actor's trial started Monday in Chicago and a 12-person jury was selected. https://t.co/xa5N8Q1ocp",0,0,No,en,no media
1465536000608768009,2021-11-30 04:19:45+00:00,today would have been Chadwick Boseman's birthday. looking back at my interviews with his #MaRaineysBlackBottom co-stars @violadavis and @colmandomingo (and director George C. Wolfe) about their memories of him: https://t.co/ByDvtWN50s,0,5,Yes,en,no media
1465531064735182849,2021-11-30 04:00:08+00:00,"Benedict Cumberbatch has plenty to chew on as a toxic cowboy in ""The Power of the Dog,"" Jane Campion's masterful and nuanced exploration of male ego. https://t.co/vAp24I9DSO",4,1,No,en,no media
1465518384074964992,2021-11-30 03:09:45+00:00,"CNN anchor Chris Cuomo used his media ""sources"" and ""other journalists"" to look into the women who accused his brother, former New York Gov. Andrew Cuomo, of sexual harassment. https://t.co/o4ixst1jf8",3,0,No,en,no media
1465450728491831297,2021-11-29 22:40:55+00:00,#BillCosby's Pennsylvania prosecutor may get another chance to put the formerly convicted sex offender behind bars. https://t.co/WtmTVf4QNr,1,0,No,en,no media
1465430327275364354,2021-11-29 21:19:51+00:00,"Julia Roberts is notoriously private with her personal life, but sometimes she posts snippets of her family on social media to mark special occasions – and her twins' 17th birthday is one of those shareable moments.

https://t.co/ZJXMS8zfg2",3,0,No,en,no media
1465415762336575490,2021-11-29 20:21:58+00:00,Me too. https://t.co/qpd3c7uInk,7,1,No,en,no media
1465385418820517893,2021-11-29 18:21:24+00:00,"Many musicians have fans. But only @BTS_twt has an #ARMY.

https://t.co/QezQmjL3eb",22260,4882,No,en,no media
1465364337686577154,2021-11-29 16:57:37+00:00,"Dave Chappelle is asking people to put their money where their mouths are.

https://t.co/2ir62bJuyk",0,1,No,en,no media
1465332212228767747,2021-11-29 14:49:58+00:00,"""I had to grow up fast because I was in survival mode. I had to learn how to survive in a house that was incredibly dysfunctional.""

Read the stories of some who were forced to mature due to childhood trauma. https://t.co/Y4a3IbGjki",0,22,Yes,en,no media
1465253213884538884,2021-11-29 09:36:03+00:00,"Here's everything that went down on BTS' #PTD_ON_STAGE_LA_Day2, including a surprise appearance by Megan Thee Stallion. https://t.co/QezQmjtsmD",13,3,No,en,no media
1465252890700828675,2021-11-29 09:34:46+00:00,"The concert itself was also pretty wild. Here are the highlights from #PTD_ON_STAGE_LA_Day2 , including a surprise performance by Megan Thee Stallion and a nod to ""Squid Game"" by Jin: https://t.co/logMMJrTCA #BTSCONCERT #BTSSoFiStadium #BTS_PTD_LA",0,17,Yes,en,no media
1465198841632903171,2021-11-29 06:00:00+00:00,"Alright, alright, alright. Looks like Matthew McConaughey is not seeking to run for Governor of Texas. At least not ""at this moment."" 
https://t.co/Ud9YOa2tF2",0,1,No,en,no media
1465194302544367616,2021-11-29 05:41:58+00:00,"But more importantly (sorry, Mr. Ford), here's what our very own @briantruitt thought of the true-life drama. 👀 #HouseOfGucci #HouseOfGucciSpoilers 
https://t.co/zuBuoIKT3y",3,2,No,en,no media
1465193890013609994,2021-11-29 05:40:20+00:00,"You know Tom Ford's movie review for the drama #HouseOfGucci was going to be tough from the first line.

Here's what the fashion legend had to say: 
https://t.co/miaJatzsuI",18,10,No,en,no media
1465187012152115203,2021-11-29 05:13:00+00:00,"The fashion world paid tribute to #VirgilAbloh, the trailblazing Louis Vuitton director who died at age 41.

""Virgil you were a kind, generous, thoughtful creative genius your work as a human and your work as a spiritual being will live forever.""
https://t.co/qN9zYSmKK1",4,0,No,en,no media
1465177952367218692,2021-11-29 04:37:00+00:00,".@TEYANATAYLOR  opened up to fans about being hospitalized before her Saturday night concert on social media: ""My body actually low key betrayed me."" https://t.co/ltUonTzUC6",14,4,No,en,no media
1465172638934855684,2021-11-29 04:15:53+00:00,"It's not deja vu. Celebs are rewearing some of their signature looks after years of fast fashion’s rising popularity and social media’s gnawing, ever-present call for the next best thing.

https://t.co/IL65gSkMN7",0,8,Yes,en,no media
1465172621285158914,2021-11-29 04:15:49+00:00,"Virgil Abloh, trailblazing designer for Louis Vuitton and Off-White, dies at 41 after private cancer battle. https://t.co/f4d4BLoBtG https://t.co/0IeQ2JkGqm",0,721,Yes,en,no media
1465172611566997511,2021-11-29 04:15:46+00:00,"Looking for a last minute family activity this holiday weekend? Check out what's in theaters.
https://t.co/tk1o2diMY9",0,10,Yes,en,no media
1465169220799328264,2021-11-29 04:02:18+00:00,"""Yesterday I asked myself is this reality or is this a dream?"" #Suga said. ""Nothing has really come easy for BTS, and it’s been the same for the past two years."" https://t.co/sJAig3JPBU",3,0,No,en,no media
1465169003299495941,2021-11-29 04:01:26+00:00,"During a press conference in Los Angeles on Sunday, ahead of their concert, the group opened up about their complicated feelings on returning to the stage after COVID-19 derailed their 2020 world tour. https://t.co/sJAig3JPBU",2,0,No,en,no media
1465168738265669640,2021-11-29 04:00:23+00:00,"After two years, #BTS is finally taking the stage IRL again — and it's not just their legion of devoted fans, the #BTSARMY, who are emotional about it. 
https://t.co/sJAig3JPBU",10,5,No,en,no media
1465168136651501573,2021-11-29 03:57:59+00:00,This was a fun one to sit in on and produce. The great @DonJohnson chatted with @BryAlexand ahead of the #NashBridges TV film premiere tonight. #EntertainThis @USATODAY https://t.co/zqOS87B9Fw,0,2,Yes,en,no media
1465167043058024450,2021-11-29 03:53:39+00:00,BTS is about to hit the stage for Day 2 of Permission to Dance Onstage - LA! Here's what they had to say about performing their first in-person concert in 2 years and their Grammy nomination at a press conference earlier today: https://t.co/c5q6zxt4gr #BTSCONCERT #BTSSoFiStadium,0,7,Yes,en,no media
1465108283803455489,2021-11-29 00:00:09+00:00,"Movie theaters drew just half their usual Thanksgiving weekend audience, but @EncantoMovie and 'House of Gucci' attracted fans who've stayed home during the pandemic. https://t.co/O5f5oSarp4",2,0,No,en,no media
1465096939490398214,2021-11-28 23:15:05+00:00,.@BrookeShields reveals how #ACastleForChristmas celebrates women over 40. https://t.co/Rc1Nyunnrs,96,6,No,en,no media
1465085023820857349,2021-11-28 22:27:44+00:00,#NashBridges is back! Here's how @DonJohnson stays fight-scene ready. https://t.co/SeRo3Y0TsW,7,0,No,en,no media
1465074733075111939,2021-11-28 21:46:50+00:00,".@kanyewest, Hailey Bieber, @Drake, @jtimberlake and @BTS_twt are among the many celebrities paying tribute to Virgil Abloh. https://t.co/qN9zYSmKK1",6,3,No,en,no media
1465039059072561153,2021-11-28 19:25:05+00:00,Louis Vuitton pioneer Virgil Abloh has died at 41 after quietly fighting cancer. https://t.co/PNO5VGr400,4,5,No,en,no media
1465032772045742088,2021-11-28 19:00:06+00:00,.@JimmieAllen and wife Lexi shared good news about their newborn’s health. https://t.co/i3qKwRbDqo,1,0,No,en,no media
1465017013898813457,2021-11-28 17:57:29+00:00,"Celebs had a Thanksgiving love fest: @lindsaylohan and @JillianMichaels both got engaged, while @typennington married. https://t.co/9C0h00s3ub",0,0,No,en,no media
1464999977894219777,2021-11-28 16:49:47+00:00,.@lindsaylohan is engaged! She shared the big news (and photos of her ring) with fans on social media. https://t.co/2sPOcpafJu,2,0,No,en,no media
1464976123834552323,2021-11-28 15:15:00+00:00,"Get ready to watch the BET #SoulTrainAwards tonight! See all the best red-carpet looks, including @ashanti, @21savage and @Normani. https://t.co/vJyVaxj376",26,5,No,en,no media
1464963063241715714,2021-11-28 14:23:06+00:00,"If you weren’t lucky enough to score a ticket to @ladygaga and @itstonybennett's birthday shows at Radio City Hall, you’ve got a second chance: The TV special recorded at the two concerts airs tonight. #OneLastTime https://t.co/hHpCaxIBA6",3,1,No,en,no media
1464696141577134082,2021-11-27 20:42:27+00:00,"There are new books around the corner. Here are the titles to look out for. 
https://t.co/AyFfkratHZ",2,1,No,en,no media
1464451522721288199,2021-11-27 04:30:25+00:00,Celebrities are paying tribute to Stephen Sondheim. https://t.co/V99ckoHdgg,0,22,Yes,en,no media
1464451434066423811,2021-11-27 04:30:04+00:00,"Smokey Robinson is the latest celebrity to reflect on his battle with COVID-19: ""It’s a horrible thing to have to go through."" See what other stars are saying. https://t.co/qmFqi4NZpS",5,1,No,en,no media
1464440110829780992,2021-11-27 03:45:05+00:00,"Stars are remembering Stephen Sondheim, the musical theater titan who died Friday. https://t.co/sgHwGBHV1H",2,0,No,en,no media
1464416183839600640,2021-11-27 02:10:00+00:00,Christina Applegate is marking her 50th birthday with an important message for her fans. https://t.co/62vJTFoFRo,5,2,No,en,no media
1464398592223948802,2021-11-27 01:00:06+00:00,Just your daily reminder that Stanley Tucci and John Krasinski are brothers-in-law 😱https://t.co/LAS0R2wa2w,3,1,No,en,no media
1464368686144311304,2021-11-26 23:01:16+00:00,"#BREAKING Stephen Sondheim, composer and lyricist whose many credits include 'West Side Story' and 'Sweeney Todd,' has died, reports say. https://t.co/JILzvWFd4z",5,1,No,en,no media
1464335561116639232,2021-11-26 20:49:38+00:00,"Don Johnson chats with USA TODAY's Bryan Alexander about the new ""Nash Bridges"" TV film and the dynamics within his large family. https://t.co/tKKUlexDsQ",0,17,Yes,en,no media
1464335235617677314,2021-11-26 20:48:20+00:00,"Seth Meyers and his wife, attorney Alexi Ashe, have a new addition to be grateful for: a new baby.
https://t.co/4lK7fer1E1",4,0,No,en,no media
1464311127290957826,2021-11-26 19:12:32+00:00,"Raise your hand if you've already started tracking the purchase you made 2 mins ago 🙋🏾‍♀️

https://t.co/5W0OHsbl2k",0,0,No,en,no media
1464277047149088774,2021-11-26 16:57:07+00:00,"Y'all seen #HouseOfGucci yet? Let's discuss.

https://t.co/5T5gbZy4ar",5,1,No,en,no media
1464248295471996931,2021-11-26 15:02:52+00:00,"Bryan Adams tested positive for COVID-19 in Italy ahead of the unveiling of the 2022 Pirelli calendar that he photographed.

https://t.co/jT7PnFSips",0,0,No,en,no media
1464100351859118113,2021-11-26 05:15:00+00:00,"Wondering what Jared Leto's favorite #Thanksgiving side dish is? We've got the scoop. 👀🦃
https://t.co/NZqsvFxl0l",0,0,No,en,no media
1464090285768593427,2021-11-26 04:35:00+00:00,"If there's one movie you watch this #Thanksgiving long weekend, let it be ""tick, tick... BOOM!"" on @netflix. 
https://t.co/kgGvnBngiD",0,2,No,en,no media
1464083129782571018,2021-11-26 04:06:34+00:00,Here's a look at how these celebrities spent their day of #gratitude. https://t.co/HHYDqTAVnA,0,19,Yes,en,no media
1464083089034858498,2021-11-26 04:06:24+00:00,"""I was just so attracted to how strong this woman was,"" says Shields, 56. ""She's a great mom, has a full career and yet she's asking herself: 'What now?' 'What's going to happen next?' ""

https://t.co/bvBsERMKRR",0,15,Yes,en,no media
1464082917945012227,2021-11-26 04:05:43+00:00,"“COVID-19 was all about death. This recovery is about a renewed feeling of survival, a gratefulness for backyard barbecues, religious services, or listening to live music. It’s a time of gratitude.” https://t.co/MgZX9gFCKM",1,0,No,en,no media
1464055130806898693,2021-11-26 02:15:18+00:00,"1980s pop singer Tiffany has publicly apologized for cursing at fans during an ill-fated concert last Sunday. 

""I panicked,"" Tiffany said. ""It's not often that I lose my voice. And I got up there and just absolutely had a panic attack — a meltdown."" 
https://t.co/oAq2LJ5g6H",1,3,No,en,no media
1464006483855634437,2021-11-25 23:02:00+00:00,"Yes, it may be #Thanksgiving but it's never too early to get your Christmas playlist in order.

https://t.co/TECqvJVIKY",1,0,No,en,no media
1463960681963737097,2021-11-25 20:00:00+00:00,"#JessieJ says she's ""heartbroken"" after suffering a pregnancy loss. https://t.co/IuTvhCQrWG",0,0,No,en,no media
1463945583492796418,2021-11-25 19:00:00+00:00,This year's holiday season is filled with love for Brooke Shields. https://t.co/Rc1Nyunnrs,2,0,No,en,no media
1463936425078845440,2021-11-25 18:23:37+00:00,"“I feel stronger now and more in my own skin and sexier that it took me years to earn”

It was lovely talking to @BrookeShields about her new Christmas movie and how it tackles the aging stigma in Hollywood. 

https://t.co/YXRZnMs7aJ",0,1,Yes,en,no media
1463930492210798592,2021-11-25 18:00:02+00:00,".@halleberry is betting on herself in MMA movie ""Bruised,"" her directorial debut. She gets honest about objectification, love, parenting and breaking her ribs during filming. https://t.co/eIDPY4Miye",1,1,No,en,no media
1463919158068981764,2021-11-25 17:15:00+00:00,".@MarthaStewart made 30 pies in 24 hours, @TheRock  gifted his own ""personal custom truck"" to a Navy veteran and @DollyParton showed off husband Carl Dean. Here's a look at how these celebrities spent Thanksgiving Day. https://t.co/6mnEJiBbBM",3,1,No,en,no media
1463911608992817152,2021-11-25 16:45:00+00:00,"Ye, formerly known as #KanyeWest, is owning up to the ""mistakes"" he made during his marriage to #KimKardashianWest in a public plea for reconciliation amid divorce. https://t.co/oUpAwotlLI",0,0,No,en,no media
1463900293037441025,2021-11-25 16:00:02+00:00,We're here for a Sting and Elton John rivalry (respectfully). https://t.co/e0vudLYtvL,1,0,No,en,video
1463900287660404740,2021-11-25 16:00:01+00:00,"Ah, Thanksgiving. Is there any other meal during the year so freighted with expectations and so fraught with potential pitfalls? Nope. Not even close.

https://t.co/4LG8xLZdYd",0,0,No,en,no media
1463896508751745029,2021-11-25 15:45:00+00:00,"Fresh off his ""Joker"" Oscar win, #JoaquinPhoenix returns to the big screen in tender family drama ""C'mon C'mon,"" playing a public radio journalist. https://t.co/PafmgH1oPl",1,1,No,en,no media
1463880338036310017,2021-11-25 14:40:44+00:00,"While Paul Thomas Anderson's filmography doesn't tend toward young love, he crafts a hilarious and poignant coming-of-age film with 'Licorice Pizza.' https://t.co/QsOrbhf84T",7,1,No,en,no media
1463673841197199365,2021-11-25 01:00:12+00:00,"The #RollingStones show at the 7,000-seat Hard Rock was the band's most intimate in more than 12 years. 

USA TODAY was the only outlet invited to cover it.

https://t.co/pXT0Qa5bdd",1,1,No,en,no media
1463658731204395014,2021-11-25 00:00:09+00:00,Looking for something to watch this #Thanksgiving weekend (besides football). We have some ideas: https://t.co/g1Q56KmUd4,0,0,No,en,no media
1463647369338273795,2021-11-24 23:15:00+00:00,Celebrities and media personalities are reacting to the conviction of three men in the murder of Ahmaud Arbery. https://t.co/iHauR7Wyov,2,0,No,en,no media
1463628518760534017,2021-11-24 22:00:06+00:00,"#AGT singer Jane ""Nightbirde"" Marczewski said she's seeing a ""slow miracle"" in her fight against breast cancer. Here are five takeaways from her interview with CNN's Chris Cuomo: https://t.co/LBW72ebwS1",1,1,No,en,no media
1463613433329463479,2021-11-24 21:00:09+00:00,"#MeanGirls star Lacey Chabert mourning the loss of her older sister, Wendy. 💔 https://t.co/ZkJ8xL8VXK",2,0,No,en,no media
1463602091226763264,2021-11-24 20:15:05+00:00,"After saving the world with the Avengers for a decade, Jeremy Renner's ace archer is teaming up with Hailee Steinfeld's rookie hero in Disney+'s ""Hawkeye."" https://t.co/VZqC2rbu6M",0,0,No,en,no media
1463583237444448257,2021-11-24 19:00:10+00:00,"Jared Leto is unrecognizable under prosthetics and makeup in “House of Gucci."" https://t.co/NZqsvFxl0l",1,0,No,en,no media
1463560581198364678,2021-11-24 17:30:08+00:00,Chrissy Teigen has a message for critics of her eyebrow transplant. https://t.co/rMDs0zgfqR,1,0,No,en,no media
1463537954765352970,2021-11-24 16:00:14+00:00,"Marilyn Manson and Louis C.K., who have both been accused of sexual violence and misconduct, received Grammy Nominations, prompting widespread outcry on social media.  https://t.co/Jd0Mjl9ROa",2,1,No,en,no media
1463525324289986569,2021-11-24 15:10:02+00:00,ICYMI: Some surprises and snubs with the Grammy nominations. #GRAMMYs @USATODAY https://t.co/Uzc8LLa3jX,0,1,Yes,en,video
1463525307898552332,2021-11-24 15:09:59+00:00,"“Is he the MCU dad? Yeah, maybe he is"" - #Hawkeye himself Jeremy Renner and Hailee Steinfeld (#KateBishop, y'all!) talk about teaming up, how each hero helps the other, and what scene in the new Disney+ series is destined to be a theme-park ride https://t.co/QVWUw2ceIL",0,1,Yes,en,no media
1463521046091472899,2021-11-24 14:53:02+00:00,The holiday season brings families together. But what do you do when your family hates your partner? https://t.co/6Am6MZsnVM,0,0,No,en,no media
1463519931136462856,2021-11-24 14:48:37+00:00,"Healthy relationships need couples counseling too, experts say. Here's why. https://t.co/2HU79A56px via @USATODAY",0,1,Yes,en,no media
1463519658859024390,2021-11-24 14:47:32+00:00,"Also in here: part of a convo I had with Michelle last week about whether she’s engaged, and what we can expect from the rest of the season https://t.co/zphMSSdqsj",0,1,Yes,en,no media
1463519645474906118,2021-11-24 14:47:29+00:00,“He’ll be the next Bachelor” 👀 #TheBachelorette https://t.co/zphMSSdqsj,0,1,Yes,en,no media
1463519481385398275,2021-11-24 14:46:49+00:00,#Hawkeye:  Marvel's resident 'dad' gets his own ⁦@disneyplus⁩ superhero show (and a new partner!) https://t.co/5Fqz7ajTMu via @USATODAY,0,1,Yes,en,no media
1463519327718719491,2021-11-24 14:46:13+00:00,"Congrats to @JonBatiste, who leads the #GRAMMYs nominations with 11. Others getting several nods - @justinbieber, @oliviarodrigo, @HERMusicx, @DojaCat and @billieeilish. Check it out... https://t.co/bAIifVydvO https://t.co/eOtgv1AVkE",0,2,Yes,en,no media
1463379389400375298,2021-11-24 05:30:09+00:00,"The latest elimination show on #TheVoice highlighted the reality of live television.
https://t.co/cSk5x53gwO",1,0,No,en,no media
1463377064917143552,2021-11-24 05:20:55+00:00,"Here's what fans should know about Jon Batiste, the musician poised to take the 2022 #Grammys by storm. https://t.co/m3uIU7vA96",3,2,No,en,no media
1463371428078792706,2021-11-24 04:58:31+00:00,"We can't wait for the #Grammys! Take a look at the 2022 nominees😍:
https://t.co/lE02weofeA",14,2,No,en,no media
1463357451785355264,2021-11-24 04:02:59+00:00,"Clayton's emotional, longer than usual exit from #TheBachelorette set him up perfectly for a potential upcoming ""Bachelor"" season. https://t.co/FuAgH8Sjaw",0,0,No,en,no media
1463336323872395265,2021-11-24 02:39:01+00:00,"""Black and Missing"" spotlights several cases and examines why, as the series claims, ""cases of missing Black people remain unresolved four times longer than those of white people.""  https://t.co/PDpBw61p8s",27,15,No,en,no media
1463318953883836420,2021-11-24 01:30:00+00:00,"USA TODAY's Ralphie Aversa recaps nominations for the 64th Grammy Awards. Jazz musician and ""Late Show"" band leader Jon Batiste leads with 11 noms. https://t.co/8CUwLZWbHy https://t.co/Q1obioNQEv",9,1,No,en,video
1463300956209221636,2021-11-24 00:18:29+00:00,"Steve Burton is leaving ""General Hospital"" after nearly three decades over COVID-19 vaccine mandates. https://t.co/9cXOi1A1t6",3,2,No,en,no media
1463281244876292097,2021-11-23 23:00:09+00:00,Actor #KeanuReeves has a chemistry with former co-stars #WinonaRyder and #SandraBullock that goes beyond the big screen. https://t.co/Y7DZGiVUk6,1,0,No,en,no media
1463227037678809089,2021-11-23 19:24:45+00:00,"Congrats to @JonBatiste, who leads the #GRAMMYs nominations with 11. Others getting several nods - @justinbieber, @oliviarodrigo, @HERMusicx, @DojaCat and @billieeilish. Check it out... https://t.co/bAIifVydvO https://t.co/W2qahtlpQq",0,2,Yes,en,no media
1463220184219537411,2021-11-23 18:57:31+00:00,"Alright, so some of our favorites didn't get nominated for this year's #GRAMMYs. 😐

Here are the artists that seemed to be missing from the 2022 nods: 
https://t.co/bAAFK6Rnko",3,0,No,en,no media
1463215163843174400,2021-11-23 18:37:34+00:00,"@doliver8 @Josh1Rivera @heyitsanika Hi Dav- I mean Olivia, we would love to get an exclusive on your red carpet look when the time comes. XOXO",3,0,No,en,no media
1463211218978717716,2021-11-23 18:21:54+00:00,"Sorry if we spammed your account @JonBatiste but you were the artist with the most #GRAMMYs nods (11 in total) here is our full list:  
https://t.co/fJNOb5Qkvs https://t.co/8TK3EkOPSX",2,0,No,en,no media
1463210061740785672,2021-11-23 18:17:18+00:00,"Best new artist for the 2022 #GRAMMYs🐣🎶 
#AroojAftab
@JimmieAllen
@babykeem 
@finneas 
@GlassAnimals 
#JapaneseBreakfast
@thekidlaroi 
@arloparks
@oliviarodrigo and last but not least @Saweetie",2,0,No,en,no media
