id,created_at,text,favorite_count,retweet_count,is_retweet,language,media_type
1466431298227085318,2021-12-02 15:37:21+00:00,"This is worse.

The players believe competition is a problem and believe they are offering ways to make things better, while the owners believe the players’ proposals would create a problem instead of solve one.

https://t.co/CIm1Q8EvpZ https://t.co/HpRTeIfS3D",2,1,No,en,photo
1466431291759509517,2021-12-02 15:37:19+00:00,"You can start to sense the hostility, and you can start to see the mess, @BillShaikin writes.

If owners and players agreed that competition was a problem and disagreed on the solution, that would be one thing.

https://t.co/CIm1Q8EvpZ",2,0,No,en,no media
1466431289632952334,2021-12-02 15:37:19+00:00,"MLB hasn’t had a lockout since 1990 and hasn’t had a work stoppage since players went on strike in 1994.

But after previously agreeing to four consecutive CBAs without an interruption, the players and owners couldn’t find enough middle ground this time.

https://t.co/5belT1MzTF https://t.co/atbGlw3Q3p",2,0,No,en,animated_gif
1466431278882992145,2021-12-02 15:37:16+00:00,"That the sides failed to reach a new CBA before Wednesday’s deadline was no surprise.

They had reportedly been far apart in negotiations, especially involving potential reforms to baseball’s economic structure regarding player salaries and team spending.

https://t.co/5belT1MzTF",1,0,No,en,no media
1466431274462158855,2021-12-02 15:37:15+00:00,"🧵As expected, MLB instituted a lockout last night — a move that will halt almost all offseason activity and potentially jeopardize the start of the season.

Here's our coverage of baseball’s first official work stoppage in more than a quarter-century ... https://t.co/kfB9LUszVo",8,2,No,en,photo
1466430209666727937,2021-12-02 15:33:01+00:00,This week's top Southern California regional football bowl games https://t.co/39vbuUTxW7,1,0,No,en,no media
1466423160182616072,2021-12-02 15:05:00+00:00,"NFL Week 13 picks: Bills beat Patriots; Cowboys, Rams bounce back https://t.co/zLGBpt55aO",1,0,No,en,no media
1466408063120908289,2021-12-02 14:05:01+00:00,The Sports Report: Chris Taylor will remain with the Dodgers https://t.co/KBwpQHDfMg,1,0,No,en,no media
1466377864522182661,2021-12-02 12:05:01+00:00,"Commentary: MLB lockout: owners, players can't agree on solutions — or even the problems https://t.co/TtK5LDdEdk",5,6,No,en,no media
1466347664749043714,2021-12-02 10:05:01+00:00,"Boogie Ellis, Isaiah Mobley lead No. 20 USC to win over Utah in Pac-12 opener https://t.co/XXwEK5n1GT",4,1,No,en,no media
1466317463608516608,2021-12-02 08:05:00+00:00,Paul George-less Clippers have trouble finding rhythm in loss to Kings https://t.co/zZIrVbzcSb,1,2,No,en,no media
1466297330869669889,2021-12-02 06:45:00+00:00,Ducks hold off Golden Knights for wild 6-5 win https://t.co/NZWycNfXa7,2,0,No,en,no media
1466294859673661441,2021-12-02 06:35:11+00:00,Tyger Campbell provides boost to lead No. 5 UCLA over Colorado in Pac-12 opener https://t.co/sKmKpA54uy,0,3,Yes,en,no media
1466294835975897089,2021-12-02 06:35:05+00:00,No more photos of current players on Dodgers’ website… https://t.co/EV4ucTvTi9,0,3,Yes,en,photo
1466293649382076419,2021-12-02 06:30:23+00:00,"FINAL: USC 93, Utah 73.

Isaiah Mobley: 21 points, 13 reb, 8-14 shooting
Boogie Ellis: 19 points on 7-12 from field, 4-7 from three
Max Agbonkpolo: 16 points on 7-14 shooting",0,2,Yes,en,no media
1466287011971710980,2021-12-02 06:04:00+00:00,"Amari Bailey returns for Sierra Canyon, scores 23 points during win over West Ranch https://t.co/tNxwjaNAzc",8,3,No,en,no media
1466285583756509185,2021-12-02 05:58:20+00:00,"USC's slipped a little in this second half - outscored by Utah - but still holds a 61-45 lead. Isaiah Mobley now has a double-double with 11 minutes remaining, 13 points and 10 rebounds.",0,1,Yes,en,no media
1466285092838404101,2021-12-02 05:56:23+00:00,"Home cooking serves @ucla men's basketball fine.
#Bruins 73 #Buffaloes 61

https://t.co/sa20aePFFn
@latbbolch @latimessports https://t.co/FKqltm57Jo",0,2,Yes,en,no media
1466284132355350534,2021-12-02 05:52:34+00:00,Ducks again have trouble protecting a lead but hold on to beat Vegas 6-5. https://t.co/WF6mTO10mN,0,1,Yes,en,no media
1466283478882787333,2021-12-02 05:49:58+00:00,"Final: Sacramento 124, Clippers 115

Clippers are 11-11. Kennard and Mann each score a team-high 19 points. Clippers outscored 20-11 in fast break points. It was all about the Clippers' bench, which scored 71 points.",0,2,Yes,en,no media
1466282814278496257,2021-12-02 05:47:19+00:00,Don't rush to judge defense. Rams need to stop playing from behind https://t.co/RxmvxknW8P,0,6,Yes,en,no media
1466282396928512002,2021-12-02 05:45:40+00:00,Mick Cronin said Jaime Jaquez Jr. cleared concussion protocols to return but was held out as a precaution.,0,7,Yes,en,no media
1466281954664353793,2021-12-02 05:43:54+00:00,"So now what...
https://t.co/9eXjPmAeMy",0,2,Yes,en,no media
1466280813356412931,2021-12-02 05:39:22+00:00,"MLB commences lockout as CBA expires, triggering baseball's first work stoppage in 26 years https://t.co/daZFQBII9G",4,4,No,en,no media
1466278647963086853,2021-12-02 05:30:46+00:00,https://t.co/OJTBlSd5ev,0,4,Yes,und,photo
1466278372409962500,2021-12-02 05:29:40+00:00,"The Dodgers' website features a story about Mike Scioscia but not about the signing of Chris Taylor - or any story about any active player. Lockout!

(This is similar to every team website)",0,8,Yes,en,no media
1466277200357994501,2021-12-02 05:25:01+00:00,No. 5 UCLA beats Colorado 73-61 in Pac-12 opener https://t.co/ot9irNQNLO,1,0,No,it,no media
1466276452798631940,2021-12-02 05:22:03+00:00,Pie fights amid the holiday lights. The impending MLB lockout explained https://t.co/LHxTv2rKPl,1,1,No,en,no media
1466276162779303937,2021-12-02 05:20:53+00:00,"Halftime: USC 48, Utah 26.",0,1,Yes,sv,no media
1466275797199572997,2021-12-02 05:19:26+00:00,"Rob Manfred: ""This defensive lockout was necessary because the Players Association’s vision for Major League Baseball would threaten the ability of most teams to be competitive.""",0,13,Yes,en,no media
1466274948029108227,2021-12-02 05:16:04+00:00,"The third quarter is over and perhaps this fourth can use a running clock? It's Kings 99, Clippers 76.",0,2,Yes,en,no media
1466274313594564608,2021-12-02 05:13:33+00:00,MLB on verge of first work stoppage in 26 years as CBA expires without new agreement https://t.co/daZFQBII9G,1,1,No,en,no media
1466273012366278658,2021-12-02 05:08:22+00:00,"USC with some momentum now, up 29-21 with six minutes left in the first half. Isaiah Mobley looks confident and is attacking the rim - he's got 8 points on 4-6 shooting so far",0,1,Yes,en,no media
1466272968690978822,2021-12-02 05:08:12+00:00,"Follow along with @Lucae123 for updates from USC-Utah, where the Trojans are currently leading https://t.co/LBdX1Ff358",0,1,Yes,en,no media
1466265616923316225,2021-12-02 04:38:59+00:00,"UCLA beats Colorado, 73-61. Tyger Campbell strong across the board with 21 points, seven rebounds and five assists and Myles Johnson logs his first double-double as a Bruin with 12 points and 10 rebounds.",0,11,Yes,en,no media
1466264428093968391,2021-12-02 04:34:16+00:00,"Unlike the NFTs traded on https://t.co/KSVuQjYxZn Arena's exchange, Brandon Boston Jr.'s jumper is real and it's spectacular. He has 11 points in 14 minutes.

The Clippers trail 62-52 at halftime but cut their deficit from 20 to 10 in only half a quarter.",0,3,Yes,en,no media
1466262539000369153,2021-12-02 04:26:45+00:00,At the Galen Center tonight covering the start of Pac-12 play for USC men’s basketball for @latimessports. Thread with updates to come! https://t.co/fZUMQL6t4e,0,1,Yes,en,no media
1466261296874070021,2021-12-02 04:21:49+00:00,Marcus Morris tosses the ball against the stanchion after being whistled for a foul in transition on SAC's Holmes and Sacramento leads ... 47-30.,0,1,Yes,en,no media
1466261273134309380,2021-12-02 04:21:43+00:00,The Dodgers designated Sheldon Neuse for assignment to make room on the 40-man roster for Taylor.,0,2,Yes,en,no media
1466258007621128197,2021-12-02 04:08:45+00:00,"The Kings lead the Clippers, 29-21, after one quarter, thanks to a 14-2 run late in the quarter.

Clips being outrebounded 16-10. No fast-break points, nor second-chance points, for LAC.",0,1,Yes,en,no media
1466253970309935107,2021-12-02 03:52:42+00:00,Official word: Jaime Jaquez Jr. unlikely to return as a precautionary measure after hitting head.,0,3,Yes,en,no media
1466252034525564928,2021-12-02 03:45:01+00:00,Notre Dame set to promote defensive coordinator Marcus Freeman to head coach https://t.co/Qsp2XBeGX0,4,1,No,en,no media
1466250973152636930,2021-12-02 03:40:48+00:00,"The Dodgers made this official. It’s a four-year deal worth $60 million guaranteed with a club option for a fifth season, per source. https://t.co/Gt9SuzoKUZ",0,7,Yes,en,no media
1466249289403752448,2021-12-02 03:34:06+00:00,"UCLA takes a 39-23 halftime lead behind eight points each from Johnny Juzang, Tyger Campbell and Myles Johnson. Jaime Jaquez Jr. has not returned after his head hit the hardwood with a thud and I wouldn't expect him back in second half.",0,3,Yes,en,no media
1466247000932900868,2021-12-02 03:25:01+00:00,Chargers' defense is missing finer points and allowing a lot of them https://t.co/3jUw6Z0uqC,0,0,No,en,no media
1466245233805430785,2021-12-02 03:17:59+00:00,"Jaylen Clark takes a bounce pass from David Singleton and drives for a vicious, Russell Westbrook-esque one-handed dunk. Then Jules Bernard buries a deep three-pointer and UCLA up 33-16.",0,7,Yes,en,no media
1466244187456622596,2021-12-02 03:13:50+00:00,"Jaime Jaquez Jr. is sitting pretty far down the bench, not sure if he'll return tonight.",0,2,Yes,en,no media
1466241966283407372,2021-12-02 03:05:00+00:00,Column: Rams fans better hope Matthew Stafford is no Jared Goff https://t.co/n4yvsBuqg0,1,2,No,en,no media
1466241467093905415,2021-12-02 03:03:01+00:00,Now it's official. UCLA-Washington on Sunday in jeopardy. https://t.co/299VAUzAAm,0,4,Yes,en,no media
1466241107927261203,2021-12-02 03:01:36+00:00,"The lawyer running to unseat Orange County’s district attorney is calling for additional investigation into allegations of hazing in Mater Dei High School’s famed football program.

The latest from 

https://t.co/fesPbpaFiC",0,4,Yes,en,no media
1466240767832121346,2021-12-02 03:00:15+00:00,Russell Westbrook gets handed a ball from Tyus Edney as the honorary captain and gets a standing ovation.,0,4,Yes,en,no media
1466238741995945988,2021-12-02 02:52:12+00:00,"The #Angels have made the Raisel Iglesias signing official. Four years, $58 million.

He'll get $10 million in 2022 (saving the Angels some money now) and $16 million the following three years

More on his return:
https://t.co/RHRavRTEd8",0,9,Yes,en,no media
1466238186586132481,2021-12-02 02:49:59+00:00,Tyger Campbell steal leads to Campbell three-pointer and UCLA up 14-4. Colorado calls timeout with 14:05 left in half. Buffaloes have shot 2-10 overall and 0-4 on threes.,0,2,Yes,en,no media
1466236472374136834,2021-12-02 02:43:11+00:00,"No Ryan Getzlaf, who sustained a lower-body injury on Tuesday… https://t.co/luYOirOS1n",0,2,Yes,en,no media
1466230498250743813,2021-12-02 02:19:26+00:00,My story on the Josh Lewin @joshlewinstuff travel adventure from Saturday will post tomorrow morning online. Stay tuned to re-live all the drama.,0,1,Yes,en,no media
1466229270305382403,2021-12-02 02:14:33+00:00,Kings coach Alvin Gentry said he believes Terance Mann is one of the league's more underrated defenders because of his pressure and versatility.,0,4,Yes,en,no media
1466226869754286094,2021-12-02 02:05:01+00:00,Don't rush to judge defense. Rams need to stop playing from behind https://t.co/wq88rYxtd4,2,1,No,en,no media
1466222864860811264,2021-12-02 01:49:06+00:00,Four-star cornerback Jaeden Gould has de-committed from USC https://t.co/OcEzhynGSW,0,2,Yes,en,no media
1466222650708037636,2021-12-02 01:48:15+00:00,"Nico Batum, who has been in health and safety protocols for 10 days, says he ""feels better,"" according to Ty Lue. But it's unclear for his return date.",0,4,Yes,en,no media
1466222598170157059,2021-12-02 01:48:03+00:00,"Amir Coffey isn't available tonight for the Clippers, Ty Lue says.",0,3,Yes,en,no media
1466197539187687428,2021-12-02 00:08:28+00:00,"The names now left from this list: Rodón, Kershaw, Kikuchi, Greinke, Duffy

(Some other notable SPs still available: Pineda, Anderson, Smyly, Hill) https://t.co/ppTU8Cdy6z",0,4,Yes,en,no media
1466196670513823752,2021-12-02 00:05:01+00:00,Hall of Fame jockey John Velazquez to ride fulltime at Santa Anita this winter https://t.co/p3x4kRhNGi,0,1,No,en,no media
1466188112787300353,2021-12-01 23:31:01+00:00,Chris Taylor to remain with Dodgers after agreeing to multiyear deal https://t.co/d85ddxpSNN,396,50,No,en,no media
1466186545153536000,2021-12-01 23:24:47+00:00,#Chargers hoping to get LG Matt Feiler back for Sunday vs. Bengals. DT Linval Joseph can be activated off the COVID-19 list Thursday. Sounds like Joseph's shoulder injury is better but is still something the team is monitoring. https://t.co/Z7Y8Trl9Lq,0,2,Yes,en,no media
1466186515130642436,2021-12-01 23:24:40+00:00,Losing six players to the transfer portal could be addition by subtraction for UCLA https://t.co/RsEru1wqGL,0,4,Yes,en,no media
1466181568062529538,2021-12-01 23:05:00+00:00,Max Scherzer says his dead arm in postseason was result of Dodgers' pitch count https://t.co/4eIQrjNNoq,7,1,No,en,no media
1466173012181491720,2021-12-01 22:31:00+00:00,Losing six players to the transfer portal could be addition by subtraction for UCLA https://t.co/duMwFgNxxe,2,0,No,en,no media
1466151120024317958,2021-12-01 21:04:01+00:00,Arizona hires UCLA assistant coach Johnny Nansen as its defensive coordinator https://t.co/azN0tvriyB,1,0,No,ca,no media
1466137695327961088,2021-12-01 20:10:40+00:00,"The Kings have gone 1-3-3 in recent games. But coach Todd McLellan said their level of play hasn’t fallen off dramatically since an earlier seven-game winning streak, when they were winning close games instead of falling short.

https://t.co/LHIFbIMFq0 https://t.co/8yCR8wrl4e",1,0,No,en,photo
1466137692110946310,2021-12-01 20:10:39+00:00,"For Eakins, the Ducks’ resilience in winning on the road and improving to 12-8-3 mattered more than giving up a lead in the third period. 

The Ducks are third in the Pacific Division, which would put them in the playoffs.

https://t.co/LHIFbIMFq0 https://t.co/acqhojpFgd",0,0,No,en,photo
1466137688440852481,2021-12-01 20:10:39+00:00,"The Ducks claimed a 4-1 lead with two goals early in the third period, but the Kings eventually tied it up with less than 5 minutes left in regulation.

The game eventually went to shootout, where the Ducks persevered for a 5-4 win.

https://t.co/LHIFbIMFq0 https://t.co/ADyQPpNlBY",0,0,No,en,photo
1466137685123239936,2021-12-01 20:10:38+00:00,"The Kings can't be considered title contenders at this point.

Neither can the Ducks.

But the intensity of play and sprinkling of skill displayed in the Ducks’ 5-4 shootout victory last night represented progress for both teams, @helenenothelen writes.

https://t.co/LHIFbIMFq0",1,0,No,en,no media
1466117091111493635,2021-12-01 18:48:48+00:00,⚡️ “An MLB lockout doesn't have to happen. But it almost surely will. Here's why” by @latimessports https://t.co/FkAyqXvpuQ,2,1,No,en,no media
1466111412762136577,2021-12-01 18:26:14+00:00,"Baseball's last lockout, in 1990, was settled in March. Spring training was cut from six weeks to three, and the start of the regular season was delayed one week.

https://t.co/9ooXPZhS9N https://t.co/hiXyEPObWR",2,1,No,en,photo
1466107615016935425,2021-12-01 18:11:09+00:00,"Here's a tasty tidbit relating to a proposal by the owners for a minimum payroll:

The $43 million Max Scherzer will make next year is about the same as the currently projected payrolls of the Baltimore Orioles, Cleveland Guardians and Pittsburgh Pirates.

https://t.co/9ooXPZhS9N https://t.co/w0VQWsV4BZ",3,3,No,en,photo
1466107611267289094,2021-12-01 18:11:08+00:00,"Even after baseball's collective bargaining agreement expires tonight, management and players could continue to abide by the terms of the old agreement while negotiating a new one.

But MLB owners are expected to opt for a lockout instead. 

Here's why.

https://t.co/9ooXPZhS9N https://t.co/tXXPphCOzw",2,0,No,en,photo
1466107607463067648,2021-12-01 18:11:07+00:00,"An MLB player lockout doesn't have to happen tonight.

But it almost surely will.

@BillShaikin explains why that is, plus provides answers to many other questions you may have on baseball's likely work stoppage.

https://t.co/9ooXPZhS9N",8,3,No,en,no media
1466098020445999112,2021-12-01 17:33:01+00:00,High school basketball: Tuesday's scores https://t.co/QWWR5HBwZB,0,0,No,en,no media
1466091350433333248,2021-12-01 17:06:31+00:00,"UCLA loses its defensive line coach to a Pac-12 rival, the second time a Bruins defensive position coach has left to become Arizona’s defensive coordinator in two years after Paul Rhoads made the same move in late 2019. https://t.co/EiVAA7lWfx",0,5,Yes,en,no media
1466090720587137025,2021-12-01 17:04:01+00:00,"No LeBron, no problem ... eventually. Takeaways from the Lakers' win over Sacramento https://t.co/WVBObZnhh0",0,1,No,en,no media
1466088244399927297,2021-12-01 16:54:10+00:00,"At the end of one era and the start of another, USC players finally got the clarity they hoped for, while the future was less certain for Donte Williams and the rest of USC’s soon-to-depart staff: https://t.co/XuCJAwCSsk",0,7,Yes,en,no media
1466085299537137668,2021-12-01 16:42:28+00:00,"“We want to accomplish these different things [but can’t] if we’re not willing to put in the work and the effort and to play together,"" Dwight Howard said.

“I think that in the second half we did that.”

https://t.co/iIorTj03Jk",0,0,No,en,no media
1466085297624477700,2021-12-01 16:42:28+00:00,"The Lakers played with little energy in the first half and trailed by nine at the intermission.

That deficit grew to 14 early in the third but the Lakers ended up outscoring the Kings 37-15 in the quarter and and led 87-74 entering the fourth.

https://t.co/2T3n6neYfM https://t.co/EswOaunr0m",0,0,No,en,photo
1466085293216333824,2021-12-01 16:42:27+00:00,"LeBron James entered the NBA’s COVID-19 health and safety protocols yesterday and missed the Lakers’ 117-92 win against the Sacramento Kings last night.

Anthony Davis said he spoke with James and that his teammate told him he was “asymptomatic.”

https://t.co/2T3n6neYfM",0,0,No,en,no media
1466082917638098949,2021-12-01 16:33:00+00:00,Rams mourn the death of Otis Anderson Jr. https://t.co/YtXkvmZgHV,2,2,No,en,no media
1466075874529325057,2021-12-01 16:05:01+00:00,Column: Persistence helped Wellington Bristow lead Taft to a championship https://t.co/fuAlOFFL8D,1,0,No,en,no media
1466075458303234051,2021-12-01 16:03:22+00:00,#Chargers can see their endgame in battle for a playoff spot https://t.co/n3WEoQ6CIV,0,1,Yes,en,no media
1466075412090343425,2021-12-01 16:03:11+00:00,"Why all that cash last week doesn’t mean baseball is healthy for all. Why a lockout is a choice, not a requirement. Why one side seeking major change and one side seeking minor change means this could last awhile. How long did the last lockout last? More:
https://t.co/7act79xeoA",0,27,Yes,en,no media
1466075382025621512,2021-12-01 16:03:04+00:00,"Mater Dei announces independent investigation, other changes after hazing allegations https://t.co/L0ReaCgDiH",0,2,Yes,en,no media
1466067818579992580,2021-12-01 15:33:00+00:00,"Column: Ducks-Kings is still hockey at its most entertaining, if not yet its most skillful https://t.co/QUa4IuNwNY",3,2,No,en,no media
1466060773374009346,2021-12-01 15:05:01+00:00,The Sports Report: LeBron James enters COVID-19 health protocols https://t.co/SCg7R2S34q,1,1,No,en,no media
1466045676740087810,2021-12-01 14:05:01+00:00,Chosen-1's Invitational: What to expect at boys' and girls' basketball event https://t.co/nWYkf0jllC,2,0,No,en,no media
1465955076787388416,2021-12-01 08:05:01+00:00,"Ducks blow late three-goal lead, beat Kings 5-4 in shootout https://t.co/JD5pBRwVNL",1,0,No,en,no media
1465934944509874179,2021-12-01 06:45:01+00:00,Bishop Alemany upsets Taft in opening game of Maranatha tournament https://t.co/lPa0NrclIK,0,0,No,en,no media
1465929910808195074,2021-12-01 06:25:01+00:00,Current USC coaches unsure of futures; players happy to get clarity https://t.co/bUclHGhYoJ,7,1,No,en,no media
1465929493189574657,2021-12-01 06:23:21+00:00,Ducks win in the shootout. Goals in the shootout by Andersson for the Kings and by Zegras and Shattenkirk for the Ducks.,0,1,Yes,en,no media
1465928053725429763,2021-12-01 06:17:38+00:00,Lakers avenge loss to Kings with LeBron James out for COVID-19 health protocol https://t.co/L8HHgbzfAV,4,2,No,en,no media
1465927812468994052,2021-12-01 06:16:40+00:00,And they go to the shootout. Ducks and Kings 4-4.,0,1,Yes,en,no media
1465923891474284546,2021-12-01 06:01:05+00:00,"Goals coming in bunches. Iafallo on a redirection to cut the Ducks' lead to 4-3 at 15:08, then Brown on the doorstep at 15:34. It's 4-4 Ducks and Kings, late in the third.",0,1,Yes,en,no media
1465920068026441736,2021-12-01 05:45:54+00:00,Anthony Davis said LeBron James told him he was “asymptomatic” after going into COVID-19 health and safety protocols.,0,16,Yes,en,no media
1465919174253760512,2021-12-01 05:42:21+00:00,"Anyway, Kempe redirected a shot by Roy for the Kings to cut the Ducks' lead to 4-2. That much we know.",0,1,Yes,en,no media
1465917810563969025,2021-12-01 05:36:56+00:00,"Ducks score on the power play at 2:27 of the third period and at even strength at 2:56 to take a 4-1 lead over the Kings. Fowler on the 3-1 goal, possibly deflected by Kings' Moore. Lundestrom and the 4th goal, off Kings' D Alex Edler.",0,1,Yes,en,no media
1465917764485345280,2021-12-01 05:36:45+00:00,The Dodgers made this signing official. https://t.co/V8iMMToFmZ,0,4,Yes,en,no media
1465911586019627011,2021-12-01 05:12:12+00:00,"This would be $14.5 million annually, in line with what top FA relievers have gotten in past several years

A big goal accomplished for the #Angels, who have made it clear all offseason how bad they wanted Iglesias back https://t.co/7mAE2HbitG",0,19,Yes,en,no media
1465910198917218304,2021-12-01 05:06:41+00:00,Shattenkirk puts the Ducks back in the lead by using Roy as a screen and taking a rising shot that got past Quick's glove. It's 2-1 Ducks after two periods.,0,1,Yes,en,no media
1465906551210663942,2021-12-01 04:52:11+00:00,Troy Terry with quite the snap shot for a 1-0 Ducks lead over the Kings at 10:43 of period two. His 14th goal this season. He can play.,0,1,Yes,en,no media
1465904230229708814,2021-12-01 04:42:58+00:00,"Per Ducks, Ryan Getzlaf has a lower-body injury and will not return to their game against the Kings.",0,4,Yes,en,no media
1465897371884089345,2021-12-01 04:15:43+00:00,"End of one period at the arena that will no longer be called Staples Center as of Dec. 25: Ducks 0, Kings 0. Short were 18-7 in Kings' favor.",0,1,Yes,en,no media
1465889889338097664,2021-12-01 03:45:59+00:00,"Russell Westbrook just missed easy left-handed layup, now 1-for-5 from the field. Lakers down 34-22 early in second quarter.",0,1,Yes,en,no media
1465889516862926857,2021-12-01 03:44:30+00:00,"Lakers have 8 turnovers, 4 by Russell Westbrook, 3 by Talen Horton-Tucker, and trail Kings 28-20 end of first quarter.",0,8,Yes,en,no media
1465884939568570368,2021-12-01 03:26:19+00:00,"Anthony Davis jammed his thumb, had it wrapped as a precaution, the Lakers just said.",0,8,Yes,en,no media
1465884612052361222,2021-12-01 03:25:00+00:00,Kings' Brendan Lemieux suspended five games for biting opponent's hand https://t.co/kYaQO5QDbl,2,0,No,en,no media
1465881921292943364,2021-12-01 03:14:19+00:00,Kings' Brendan Lemieux suspended five games for biting opponent's hand https://t.co/lIQEH0ANTx,0,2,Yes,en,no media
1465880717359943681,2021-12-01 03:09:32+00:00,Today’s workplace https://t.co/ePnG9JCzyn,0,2,Yes,en,photo
1465879579311153158,2021-12-01 03:05:01+00:00,"Dodgers tender contracts to Julio Urías, Trea Turner and Cody Bellinger https://t.co/dhMileaTZw",2,2,No,es,no media
1465879427804323845,2021-12-01 03:04:24+00:00,Lakers star LeBron James to miss game tonight against Kings after entering COVID-19 health protocol https://t.co/L8HHgbzfAV,0,0,No,en,no media
1465871309254975497,2021-12-01 02:32:09+00:00,"The #Angels have made the Michael Lorenzen signing official. One year contract worth $6.75 million, per team release

More on Lorenzen and the Angels’ plans to use him as a starter:
https://t.co/BcjQRkiIdX",0,5,Yes,en,no media
1465871058364342273,2021-12-01 02:31:09+00:00,"Angels contract with Michael Lorenzen is official: one year, $6.75 million.",0,6,Yes,en,no media
1465869337177198594,2021-12-01 02:24:19+00:00,".@BillShaikin didn't just write a damn good explainer of the pending MLB lockout, he threw in a damn fine headline to go with it. https://t.co/kT84CDcrwk",0,2,Yes,en,no media
1465864480689205251,2021-12-01 02:05:01+00:00,CFP rankings: Michigan moves into top four; coachless Notre Dame at No. 6 https://t.co/UdwOu8rX5I,0,1,No,en,no media
1465856065883410432,2021-12-01 01:31:35+00:00,"All other unsigned players on the 40-man (including arb-eligible trio of Max Stassi, Mike Mayers and Tyler Wade) were tendered contracts",0,4,Yes,en,no media
1465855069794955264,2021-12-01 01:27:37+00:00,"Donte Williams would not comment on his future with USC’s new staff. He met with new coach Lincoln Riley, but reiterated several times that his focus was completely on Cal.",0,4,Yes,en,no media
1465854473897582593,2021-12-01 01:25:15+00:00,"Nico Batum (Health and safety protocols) will miss tomorrow’s game against the Kings, according to the Clippers.",0,8,Yes,en,no media
1465854234373476352,2021-12-01 01:24:18+00:00,"Former Times sports editor Bill Dwyre pulls no punches blasting college football hypocrisy, calling out new USC coach Lincoln Riley and new LSU coach Brian Kelly for ditching strong programs and players who believed in them for more money. ⤵️ 

https://t.co/GW4qPYfk1f",0,6,Yes,en,no media
1465848625024614403,2021-12-01 01:02:01+00:00,Commentary: Greed in college football? Lincoln Riley and Brian Kelly are just the latest examples https://t.co/iHSSmworxV,7,0,No,en,no media
1465847703137501186,2021-12-01 00:58:21+00:00,"The Dodgers non-tendered left-hander Andrew Vasquez. They tendered contracts to their other arbitration-eligible players (Julio Urías, Cody Bellinger, Trea Turner, and Caleb Ferguson).",0,15,Yes,en,no media
1465846832232239110,2021-12-01 00:54:53+00:00,"The CIF and the Orange County district attorney defend their responses to the February Mater Dei football fight highlighted in a hazing lawsuit.

Update via @latsondheimer 

https://t.co/rJMXFkh8r7",0,6,Yes,en,no media
1465846814016372741,2021-12-01 00:54:49+00:00,Los Alamitos quarterback Malachi Nelson flips his commitment from Oklahoma to USC https://t.co/zXZpbHypOB,0,3,Yes,en,no media
1465840823178874882,2021-12-01 00:31:00+00:00,Lakers star LeBron James to miss game tonight after entering COVID-19 health protocols https://t.co/L8HHgbQQZv,1,0,No,en,no media
