id,created_at,text,favorite_count,retweet_count,is_retweet,language,media_type
767773319299039232,2016-08-22 17:19:58+00:00,Speedo and Ralph Lauren end sponsorship of Ryan Lochte following Rio incident https://t.co/kDc76h8oeP https://t.co/syHn8sojUj,0,102,Yes,en,no media
766716585478348800,2016-08-19 19:20:53+00:00,New Orleans Selected To Host 2017 @NBA All-Star Game https://t.co/eEVLNcrPvO,0,11,Yes,en,no media
766663187383087105,2016-08-19 15:48:42+00:00,This Olympic Athlete Who Pooped His Pants During His Race Is A Real Hero https://t.co/cwKck5nX2t https://t.co/XM2XxiCGtP,0,53,Yes,en,photo
765935863574437888,2016-08-17 15:38:34+00:00,13 Reasons The US Women’s Basketball Team Is The Ultimate Squad https://t.co/bUOhM1uWpK via @eyefivestyle @buzzfeed,11,2,No,en,no media
765616017825533953,2016-08-16 18:27:37+00:00,"GOLD: @Simone_Biles wins the Floor, collects her 4th Olympic Gold medal in Rio 🏅🏅🏅🏅 https://t.co/m7FN4sdZXu",0,161,Yes,en,photo
765593419825709057,2016-08-16 16:57:49+00:00,"ready to take the floor one last time with this girl, before closing out our olympic experience ❤️🇺🇸 https://t.co/qiE8UqzEpR",0,4137,Yes,en,no media
765274237837971457,2016-08-15 19:49:31+00:00,If horse dancing is an Olympic sport then those guys who make cobras dance to a flute should also get to compete.,0,30,Yes,en,no media
765270864401141760,2016-08-15 19:36:06+00:00,"RIO DE JANEIRO (@AP) - Olympic officials: Egyptian judo athlete reprimanded, sent home after refusing to shake Israeli opponent's hand",0,110,Yes,en,no media
764194100086181888,2016-08-12 20:17:26+00:00,Here’s What Your Favorite ’90s Olympians Look Like Now https://t.co/l1HeFXeD7p (hi @taralipinski ),4,2,No,en,no media
763929309736161280,2016-08-12 02:45:15+00:00,Simone Biles said this after winning gold today at #Rio2016 🔥 https://t.co/mQXfzX8pAu,0,6115,Yes,en,photo
763845726040358912,2016-08-11 21:13:07+00:00,dreams coming true are a beautiful thing 🏅🇺🇸🏅 https://t.co/y6aARpJm0t,0,268,Yes,en,photo
763800045984575489,2016-08-11 18:11:36+00:00,How Well Do You Really Know NBA Team Logos? https://t.co/3sjsx1UxRn via @guynamedgabe,12,3,No,en,no media
763790485399957504,2016-08-11 17:33:36+00:00,idk just a thought https://t.co/6OJm6CJV3T,0,1827,Yes,en,photo
763785411118370816,2016-08-11 17:13:27+00:00,"🚨 🇺🇸 @katieledecky finishes 1st in the 800m heat by 6.5 seconds, sets a new Olympic Record 🇺🇸 🚨",0,91,Yes,en,no media
763572825156362241,2016-08-11 03:08:42+00:00,"LE🏅DE🏅CK🏅Y

🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",0,23,Yes,fr,no media
763517504769691648,2016-08-10 23:28:53+00:00,"US and Australia men's basketball tied in the 4th quarter. We see you, @BuzzFeedOz #Rio2016 https://t.co/VaygVSCBGt",0,30,Yes,en,animated_gif
763462044242903040,2016-08-10 19:48:30+00:00,Accidental Censorship Of Olympic Divers Makes Them All Look Like Porn Stars https://t.co/haArsK1Uyd https://t.co/1IU7T4OlLI,0,1429,Yes,en,photo
763426539128127489,2016-08-10 17:27:25+00:00,🚨  @TeamUSA With Puppies 🚨  https://t.co/tdyIeqWytC https://t.co/97qaAHLUy9,0,79,Yes,en,photo
763104898128945152,2016-08-09 20:09:20+00:00,22 Amazing Photos Of Women Olympians Screaming Their Fucking Heads Off https://t.co/9KBPeBXeNJ https://t.co/Vd9QuBq0RG,0,57,Yes,en,photo
763026898586836992,2016-08-09 14:59:23+00:00,"Colombia's Oscar Figueroa Mosquera wins @Olympics gold in weightlifting, takes off his shoes, and retires... https://t.co/fG5a2iffaN",0,288,Yes,en,no media
762716870407548929,2016-08-08 18:27:27+00:00,This Photo Captures How Different Cultures Come Together At The @Olympics https://t.co/cgeGL7DcnT https://t.co/zQ25np3aRY,0,369,Yes,en,photo
762661151721349122,2016-08-08 14:46:02+00:00,"Fencer @IbtihajMuhammad, first US athlete to compete in hijab, wins her first round https://t.co/CJF45Zfpnk https://t.co/dVGgpPEUjE",0,151,Yes,en,no media
761671406178349056,2016-08-05 21:13:09+00:00,.@broderick live-streaming with protesters who say they were hit by tear gas during protest https://t.co/kVHkaJDhqj https://t.co/fZuQ99wIX7,0,19,Yes,en,no media
761669668591443968,2016-08-05 21:06:14+00:00,Video en vivo desde afuera del Maracaná donde hay protestas anti olimpiadas https://t.co/KH1eIxTAXU #Rio2016,0,9,Yes,es,no media
761669653852676097,2016-08-05 21:06:11+00:00,.@broderick live from outside Maracanã Stadium where anti-Olympic protesters are located https://t.co/vaIebZCjhy https://t.co/Q9m7ctVcSH,0,25,Yes,en,no media
761600729765154817,2016-08-05 16:32:18+00:00,RIO DE JANEIRO (@AP) - Brazilian soccer great @Pele says ill health prevents him from going to opening ceremony of Rio Olympics,0,22,Yes,en,no media
761235852622176256,2016-08-04 16:22:25+00:00,Here's what happened when @tamerra_nikol learned to fence from US Olympian @IbtihajMuhammad https://t.co/j3rLER75Jp https://t.co/VG2aJDuhGB,0,5,Yes,en,no media
761235824524550144,2016-08-04 16:22:18+00:00,"Meet @IbtihajMuhammad, the badass fencer representing Team USA at the @Olympics in hijab https://t.co/jE6iwBmTG3 https://t.co/cZFF99Qbxf",0,82,Yes,en,no media
760199651668717568,2016-08-01 19:44:55+00:00,23 Super Creepy Pictures Of Forgotten Olympic Villages https://t.co/XzmXo8Jx80 https://t.co/sq7QFMQOyl,0,49,Yes,en,photo
760144052616630272,2016-08-01 16:03:59+00:00,How Well Do You Remember The “Dream Team”? https://t.co/QR6jbV5ly2,2,1,No,en,no media
760119948027031552,2016-08-01 14:28:12+00:00,.@MsFastTwitch Tweeted Her Olympic Dream 5 Years Ago And Now It’s Happening https://t.co/3M4KY7jG3B https://t.co/uS6mcIDKzC,0,45,Yes,en,no media
760114764257366016,2016-08-01 14:07:36+00:00,Can You Name These 90s NFL Stars? https://t.co/JXHgFwZwZ5 via @eyefivestyle @buzzfeed,1,1,No,en,no media
759088484409810944,2016-07-29 18:09:32+00:00,"BUDAPEST, Hungary (@AP) - The International Weightlifting Federation bans Russian weightlifters from Rio Olympics.",0,31,Yes,en,no media
759034769665626112,2016-07-29 14:36:05+00:00,The @Olympics Torch’s Route Dodged Brazil’s Poorest Areas https://t.co/ttHOZX3x8p https://t.co/XHbBzF3n1y,0,13,Yes,en,photo
757994087370911744,2016-07-26 17:40:47+00:00,Roger Federer says he will miss the rest of 2016 season—including the Olympics—due to injury https://t.co/8DQztCaEnG https://t.co/bJe6QtxO9J,0,20,Yes,en,no media
757623660408606720,2016-07-25 17:08:51+00:00,"Michael Jordan Says He “Can No Longer Stay Silent,” Speaks Out On Police Shootings  https://t.co/kCmIi32pR9 https://t.co/lLNBfpXUfi",0,67,Yes,en,no media
756213308273881088,2016-07-21 19:44:37+00:00,.@NBA Reportedly Pulls 2017 All-Star Game From North Carolina Over Anti-LGBT Law https://t.co/vAIlxMjPY7,0,118,Yes,en,no media
755512352880066560,2016-07-19 21:19:16+00:00,@LateNightSeth ahem. https://t.co/sgVbrj2z3Y,9,1,No,en,photo
755466754353233920,2016-07-19 18:18:04+00:00,".@TigerWoods withdraws from PGA Championship, will not play in 2016 season https://t.co/Rv0lIiHXJg https://t.co/882zQww3u8",0,3,Yes,en,photo
754880556148621312,2016-07-18 03:28:44+00:00,✌🏽️✌🏽✌🏽✌🏽🏃🏿🏃🏿🏃🏿💨 https://t.co/JoK0y1F9a3,0,1518,Yes,und,no media
754024169789124608,2016-07-15 18:45:45+00:00,This Teen Hockey Player Says “Nothing Was Done” After She Got Rape Threats On The Ice https://t.co/MGzRx1Iu5w https://t.co/7YbK4Exkcy,0,117,Yes,en,no media
752509425089404928,2016-07-11 14:26:42+00:00,".@spurs pay tribute to Tim Duncan, who has announced his retirement after 19 seasons
https://t.co/3RCeFOQC0P",0,275,Yes,en,no media
751505001420353536,2016-07-08 19:55:29+00:00,"NBA and WNBA statement regarding recent tragic events in Baton Rouge, Dallas and St. Paul https://t.co/1IrpZFyybk",0,438,Yes,en,photo
751125388546478081,2016-07-07 18:47:02+00:00,"@BuzzFeedFrance @BuzzFeedGermany play nice, kids.",15,5,No,en,no media
751105988036624385,2016-07-07 17:29:57+00:00,Dwyane Wade Officially Left The Miami Heat And Everyone On The Internet Went Crazy https://t.co/cYqIyBHJaJ via @KrystieLYandoli @buzzfeed,4,1,No,en,no media
748896242873360385,2016-07-01 15:09:12+00:00,#CanadaDay https://t.co/mMSmvCDaal,23,9,No,und,photo
746456840284835840,2016-06-24 21:35:53+00:00,"BREAKING: Manziel's lawyer accidentally texts AP, confirms he is seeking plea deal in assault case, worries about QB's ability to stay clean",0,615,Yes,en,no media
746415592601751556,2016-06-24 18:51:59+00:00,.@SHAQ named First-Ever U.S. Department of State Basketball Sports Envoy to Cuba https://t.co/YMND047r7k,0,66,Yes,en,photo
744746233177251844,2016-06-20 04:18:33+00:00,THIS DUDE IS DOING PULL-UPS ON THE TRAFFIC LIGHT CLEVELAND IS A MADHOUSE https://t.co/2RU5YQKAuI,0,9916,Yes,en,video
744733681965797376,2016-06-20 03:28:40+00:00,EVERYTHING IS FINE IN CLEVELAND https://t.co/MwIXxWZPA8,0,51,Yes,en,no media
744728685043912705,2016-06-20 03:08:49+00:00,https://t.co/rDkiT6XMd3,0,772,Yes,und,photo
744726430739734532,2016-06-20 02:59:52+00:00,lebron james https://t.co/eh4OkysBEw,0,4075,Yes,en,no media
744722397908111360,2016-06-20 02:43:50+00:00,They did it. The Cleveland Cavaliers are NBA champions https://t.co/C0P3Zst5Cx https://t.co/BkthMZIpIr,0,154,Yes,en,photo
744717709917696000,2016-06-20 02:25:12+00:00,Watching this game like https://t.co/y6ozKwPV28,0,354,Yes,en,animated_gif
743811498628235264,2016-06-17 14:24:15+00:00,1996 really was lit - 20 Timeless Hit Songs You Won’t Believe Are Turning 20 In 2016 https://t.co/YalPMRfoWc via @sallyt @buzzfeed,17,8,No,en,no media
743685509394767872,2016-06-17 06:03:37+00:00,🤔 https://t.co/e4RUWvikdh,6,3,No,und,no media
741373966472884224,2016-06-10 20:58:22+00:00,"France defeats Romania, 2-1, in the opening match of the #Euro2016. Here's the game-winning goal: https://t.co/1qmMy8NdUi",0,59,Yes,en,no media
741094121767600129,2016-06-10 02:26:22+00:00,Yooooo 😂😂😭😭 https://t.co/BI9HcIhQW8,0,425,Yes,und,photo
741093618908340224,2016-06-10 02:24:22+00:00,Why we love Twitter: June 2016 Ep. 9 https://t.co/tpOnRaYDyU,0,446,Yes,en,photo
741093061237870592,2016-06-10 02:22:09+00:00,Savage  https://t.co/HPm2tfAwWN,17,5,No,fr,no media
740608494643122176,2016-06-08 18:16:39+00:00,The NBA Released Pride Tees For All 30 Teams https://t.co/HFqk9MA7yy via @eyefivestyle @buzzfeed,8,4,No,en,no media
738539522657550337,2016-06-03 01:15:18+00:00,Can You Remember The Last 16 NBA Champions? https://t.co/BCwlpW5GPv,3,0,No,en,no media
737693789142327298,2016-05-31 17:14:39+00:00,can you spot @BernieSanders at the @warriors game last night? it's tough. https://t.co/7LdbpA10iS,0,135,Yes,en,photo
737492386993971200,2016-05-31 03:54:21+00:00,congrats to the Golden State Warriors https://t.co/aLoAykAaz2,0,853,Yes,en,no media
737484593306144768,2016-05-31 03:23:23+00:00,Welp @okcthunder https://t.co/uYGNLQEGAx,106,100,No,en,photo
737482180818022401,2016-05-31 03:13:48+00:00,https://t.co/CSGZKHIFBE,0,6,Yes,und,photo
736408270143926276,2016-05-28 04:06:28+00:00,🤔 https://t.co/Ysgh9wNAJF,16,8,No,und,no media
736395881528864768,2016-05-28 03:17:14+00:00,LeBron James: Much respect to these fans and to this country. https://t.co/2AlQ1R85bm,0,209,Yes,en,no media
736199107736424448,2016-05-27 14:15:19+00:00,When you've just become the manager of Man Utd but then you remember that the bees are dying at an alarming rate https://t.co/MoOznTfK3a,0,11,Yes,en,no media
734760411225051137,2016-05-23 14:58:27+00:00,NBA Players Keep Hitting Each Other In The Nuts https://t.co/Y5UFVjeea4 via @lahlahlindsey https://t.co/K8ab9DwceG,3,4,No,en,photo
734561719079604224,2016-05-23 01:48:55+00:00,🤔 https://t.co/1NJVBFbS41,8,4,No,und,no media
734551814536888320,2016-05-23 01:09:34+00:00,Are the @warriors staying in that haunted hotel?,25,14,No,en,no media
734547829637713921,2016-05-23 00:53:44+00:00,Flagrant 1? 🤔🤔🤔 https://t.co/3DzYib4auc,13,7,No,en,no media
732746187334377472,2016-05-18 01:34:39+00:00,"pretty cool. I aspire to, one day, be able to do this. https://t.co/zFZruK9qNc",0,23,Yes,en,video
732414700823138304,2016-05-17 03:37:26+00:00,🤔 https://t.co/3HcQUJktBZ,14,6,No,und,no media
731166789040803840,2016-05-13 16:58:41+00:00,This Stray Cat Ran Onto A Baseball Field During A Live Game https://t.co/2B5OVBij8J via @letidmiranda https://t.co/7Rs0dFsU9J,23,2,No,en,photo
730036115797848064,2016-05-10 14:05:48+00:00,Bryce Harper to umpire—that ejected him earlier—after National’s walk off home run: https://t.co/9K0aWHRVpm,0,81,Yes,en,video
729909156774346752,2016-05-10 05:41:18+00:00,Welp @trailblazers https://t.co/IvViw7Gt92,58,29,No,en,photo
729867778522554368,2016-05-10 02:56:53+00:00,When you text shorty trying to see what's good and its three dots for several minutes. https://t.co/d3Xm48ZTnk,0,184,Yes,en,no media
729844482426941440,2016-05-10 01:24:19+00:00,Need Air Bud back on the call tho https://t.co/wb5cFXOMHj,221,119,No,en,photo
729761148250271744,2016-05-09 19:53:10+00:00,Can You Name These ’90s MLB All-Stars? https://t.co/cfm78vpwr4 via @mjkiebus @buzzfeed https://t.co/n0FxQ6X9A6,1,1,No,en,photo
729456988825001984,2016-05-08 23:44:33+00:00,Same. https://t.co/44raebh2lV,24,12,No,en,no media
727687527184928768,2016-05-04 02:33:20+00:00,Kyle Lowry sends it to overtime from halfcourt!!! https://t.co/zLi8sbiMue,0,906,Yes,en,no media
727244783715016710,2016-05-02 21:14:02+00:00,"It’s official: LeBron James will star in “Space Jam 2"" https://t.co/9BhmUGixCC https://t.co/eAAfZxCibE",0,813,Yes,en,photo
726280110417018880,2016-04-30 05:20:46+00:00,Welp. @LAClippers https://t.co/QOj6qeY0g2,32,8,No,en,photo
725806192988135424,2016-04-28 21:57:35+00:00,🤔 https://t.co/3P7r6YF1CS,8,2,No,und,no media
725750658775801856,2016-04-28 18:16:55+00:00,Happy Birthday https://t.co/5B9qkDFNCm,6,4,No,en,photo
725432518451798019,2016-04-27 21:12:44+00:00,VIEWS. https://t.co/l0RhgtS6Qj,0,148,Yes,en,photo
725016771112112130,2016-04-26 17:40:43+00:00,"#backtoback 😂 😂 😂 😂 😂

#NBAPlayoffs https://t.co/WIldtgYSTr",0,61,Yes,und,no media
724807935428317185,2016-04-26 03:50:52+00:00,WE WILL SUCCEED https://t.co/1Iuk5uZPbO,0,28,Yes,en,photo
724100645427527680,2016-04-24 05:00:21+00:00,#Stotts https://t.co/49B0hnJa6N,5,0,No,und,no media
724084638432518145,2016-04-24 03:56:45+00:00,Goddammit RT @iLoveshawn5000: https://t.co/RWyyvgF9Tb,0,197,Yes,sv,photo
724081826466242560,2016-04-24 03:45:34+00:00,".@LAClippers

📂 DOCUMENTS
  └📁 NBA
      └📁 CONTENDERS 
          └📁 LOS ANGELES CLIPPERS
              └⚠️ This folder is empty",0,120,Yes,en,no media
723536410658136064,2016-04-22 15:38:17+00:00,Get you a man who can do both https://t.co/vOjS2BXWnm,22,11,No,en,no media
723529435148894209,2016-04-22 15:10:34+00:00,Get you a man who can do both https://t.co/7yvzY2KwU3,28,17,No,en,photo
723371644744421377,2016-04-22 04:43:34+00:00,🤔 https://t.co/LAMDl0GWOO,10,11,No,und,no media
723227309923295233,2016-04-21 19:10:02+00:00,"The Super Bowl production designer warned Prince about the rain. 

Prince replied: ""Can you make it rain harder?"" 

https://t.co/hb1tcqnHbX",0,107,Yes,en,no media
723223990752411648,2016-04-21 18:56:50+00:00,Legend  https://t.co/geIKsLkudF,26,14,No,en,no media
723214937363894274,2016-04-21 18:20:52+00:00,We Need To Talk About Leonardo DiCaprio’s Baseball Hats https://t.co/dxrNtwrxAz via @mjkiebus https://t.co/wU3RxzyRgs,13,2,No,en,photo
722957258624249856,2016-04-21 01:16:57+00:00,This woman stuffing her face with pizza on kiss cam is the hero we need https://t.co/GzeIibBpGh https://t.co/Uo27eVFLUu,0,1250,Yes,en,animated_gif
721153719816089600,2016-04-16 01:50:19+00:00,The shirt @KanyeWest wore to @kobebryant's last game is now on sale https://t.co/F7w6QbBCml https://t.co/itAvrkyAVa,0,46,Yes,en,photo
720684493842092032,2016-04-14 18:45:47+00:00,"Here's every shot @KobeBryant ever took in his 20-year career. All 30,699 of them 🏀🔥 https://t.co/gNIFDWmt8C https://t.co/T1Jh0FkVyu",0,27,Yes,en,no media
720476960821014528,2016-04-14 05:01:07+00:00,Yes get that dunk Jordan Clarkson,25,10,No,en,no media
720475338732670978,2016-04-14 04:54:41+00:00,Honestly this is incredible,48,22,No,en,no media
720474815744892929,2016-04-14 04:52:36+00:00,Kobe is Marissa Cooper https://t.co/1SLTEIHP1I,24,7,No,en,no media
720441556369608704,2016-04-14 02:40:26+00:00,This place is buzzing #Chasing73 https://t.co/jWzy0tdk5M,0,19,Yes,en,photo
720321050353934336,2016-04-13 18:41:35+00:00,Atlanta Braves Outfielder Arrested On Suspicion Of Assault At Ritz-Carlton https://t.co/avSzu2OuWC by @lahlahlindsey https://t.co/OYNhayAheJ,3,1,No,en,photo
720284723168174080,2016-04-13 16:17:14+00:00,Salute! - The 20 Most Kobe Bryant Moments Of All Time https://t.co/HG9JCWGC4O https://t.co/C6NTdyG0y4,91,57,No,en,animated_gif
