id,created_at,text,favorite_count,retweet_count,is_retweet,language,media_type
1465324638570000391,2021-11-29 14:19:52+00:00,"Hulu, Peacock, Amazon Prime, AMC Plus and more are all at a heavy discount right now. https://t.co/E2ZeZbMMPL",0,1,No,en,no media
1465320848362029059,2021-11-29 14:04:49+00:00,"Lookups for “vaccine” increased 601% over 2020. It was also extremely high every day in 2021, the publishing company said. https://t.co/MMnGPYk6yA",0,0,No,en,no media
1465317059018080261,2021-11-29 13:49:45+00:00,Save big on these deals from NordicTrack and even bikes you can use under your desk while you work from home. https://t.co/ce5DQcDCyQ,0,0,No,en,no media
1465306203832127489,2021-11-29 13:06:37+00:00,"From now until Dec. 18, take up to 30% off these popular Roomba robot vacuums. https://t.co/YwoE1v1QCr",0,0,No,en,no media
1465302413603221509,2021-11-29 12:51:34+00:00,"Now through Dec. 4, save up to almost $400 on cookware from Instant Pot, Vitamix, Calphalon and more. https://t.co/GeLe5pnPJ7",0,1,No,en,no media
1465298625039409152,2021-11-29 12:36:30+00:00,"Find over 60% off on well known brands, BOGO deals and exclusive free gifts in this definitive Cyber Week guide. https://t.co/3CcFwrT9L0",0,0,No,en,no media
1465274409858576398,2021-11-29 11:00:17+00:00,"BOGO deals, site-wide sales and 70% off promo codes reign supreme during this year's Cyber Week style offerings. https://t.co/otjj1x3mKN",1,0,No,en,no media
1465270740836655105,2021-11-29 10:45:42+00:00,"For years, anti-choice activists and politicians have attacked reproductive rights in Mississippi. Dobbs v. Jackson Women’s Health is the endgame. https://t.co/tcxnUw7voS",1,0,No,en,no media
1465229216216141824,2021-11-29 08:00:42+00:00,"The top seasonal songs of the year, from the best-known artists to indie acts. https://t.co/gj72TrkYm8",0,0,No,en,no media
1465149761342816260,2021-11-29 02:44:58+00:00,"GOP Rep. Ronny Jackson insisted that the highly transmissible variant is just a trick to ""push"" midterm mail-in ballots. https://t.co/yhxRWlqXXL",0,0,No,en,no media
1465046318028623874,2021-11-28 19:53:56+00:00,Abloh was the men’s wear designer of Louis Vuitton. https://t.co/SLJq6iJLHu,3,2,No,en,no media
1465037110088540160,2021-11-28 19:17:20+00:00,"He said the COVID-19 variant will ""inevitably"" come to the U.S. if it is not already here and warned that it is ""going to have an advantage in transmissibility."" https://t.co/6Rzdh0Ge8E",1,1,No,en,no media
1464982969345523719,2021-11-28 15:42:12+00:00,Video posted online appears to show the man sitting on the tarmac after his precarious ride that authorities say very few survive. https://t.co/v6aJsNb19m,0,0,No,en,no media
1464968464863535112,2021-11-28 14:44:34+00:00,Officials later confirmed that 13 had the omicron variant. https://t.co/L2TB5nTpri,3,0,No,en,no media
1464714245845700614,2021-11-27 21:54:23+00:00,The actors welcomed their toddler in the spring of 2020. https://t.co/TWaf3qxn5H,1,0,No,en,no media
1464647641720102919,2021-11-27 17:29:44+00:00,"The virus has been described as a ""variant of concern"" by WHO officials. https://t.co/SD8YANts2a",0,0,No,en,no media
1464599806383468544,2021-11-27 14:19:39+00:00,"“As a child, I assumed my Koreanness just fell away like a snake shedding its skin. I thought, 'That must be what happens when you’re adopted.'” https://t.co/roSFwfLyVe",0,0,No,en,no media
1464596019086307329,2021-11-27 14:04:36+00:00,There's something weird for everyone in our annual holiday gift guide. Who wouldn't love musical toilet paper or cellphone-shaped cheese? https://t.co/v8grWrdLP4,0,0,No,en,no media
1464592227242594308,2021-11-27 13:49:32+00:00,The new COVID-19 variant was identified in South Africa two weeks ago. https://t.co/NZncyoIB6n,0,1,No,en,no media
1464576839985344521,2021-11-27 12:48:23+00:00,"Take a peek at some of the best home, fitness, beauty and fashion deals available this Cyber Week. https://t.co/JFGHwEGWov",0,0,No,en,no media
1464499508067377153,2021-11-27 07:41:06+00:00,"""While the new omicron variant has yet to be detected in New York, it’s coming,” warned Gov. Kathy Hochul. https://t.co/a1Ho9cpFO8",3,2,No,en,no media
1464352711055446020,2021-11-26 21:57:47+00:00,"The couple, who also share two sons, named the third child Adelaide after Meyers' maternal grandmother. https://t.co/GRZmcHOG4W",2,0,No,en,no media
1464325217959006210,2021-11-26 20:08:32+00:00,"Save hundreds on must-have items from brands like Apple, Samsung, Dyson, Bose and more. https://t.co/h0Bskc8kuf",1,1,No,en,no media
1464317645755461635,2021-11-26 19:38:27+00:00,"From super-soft sheets to mixers to teeth whitening products, it's good to save a bunch on things you actually use. https://t.co/148AWLvfPH",1,1,No,en,no media
1464309822082502659,2021-11-26 19:07:21+00:00,The omicron strain circulating around South Africa has been flagged as a variant of concern. https://t.co/gYAnXgxMSg,0,0,No,en,no media
1464305900710248451,2021-11-26 18:51:46+00:00,The World Health Organization has declared omicron a variant of concern. https://t.co/Zkzm9fqb2F,1,2,No,en,no media
1464273337824292867,2021-11-26 16:42:23+00:00,Here's what's best to buy on Black Friday vs. Cyber Monday.  https://t.co/lEhnaefpwv,0,0,No,en,no media
1464272702798237714,2021-11-26 16:39:51+00:00,"We did the hard work for you. Shop Black Friday sales on everything from home décor, kitchen gadgets, beauty, fitness and more. https://t.co/UQ59w27M0m",0,0,No,en,no media
1464272442743001106,2021-11-26 16:38:49+00:00,"The true meaning of ""Black Friday"" has nothing to do with retail's bottom line.  https://t.co/jQsEpG1NYL",0,0,No,en,no media
1464269915737702400,2021-11-26 16:28:47+00:00,"For Black Friday only, snag a cordless vacuum, steam mop and vacuum robot on the low. https://t.co/w2bdToN6TW",0,0,No,en,no media
1464248211892224034,2021-11-26 15:02:32+00:00,U.S. health officials say Merck's experimental COVID-19 pill is effective but they raised questions about its safety during pregnancy. https://t.co/r63vGjRoqc,1,0,No,en,no media
1464232562264612869,2021-11-26 14:00:21+00:00,"""I was 8 years old the first time I took an opiate — an expired painkiller I found in our medicine cabinet with a 'May cause drowsiness' label."" https://t.co/HOAzJJ8AZA",1,1,No,en,no media
1464221327880036379,2021-11-26 13:15:43+00:00,"""Rediscovered the joy of reading for pleasure (bragging about it)."" https://t.co/9CDrnMAQEn",1,0,No,en,no media
1464217533364510728,2021-11-26 13:00:38+00:00,"""Parenting books should be legally required to display the number of children the author has."" https://t.co/ZHTeRedGwV",0,0,No,en,no media
1464188255239385091,2021-11-26 11:04:18+00:00,Too many exercise programs don't feel inclusive enough. Enter these A+ options. https://t.co/JgnEuUtKaa,1,2,No,en,no media
1464184468026052614,2021-11-26 10:49:15+00:00,"For today only, Casper's twin, twin XL, full, queen, king and California king Sleep Element mattresses are on sale. https://t.co/WZaRzfV8iJ",0,0,No,en,no media
1464176887475888135,2021-11-26 10:19:07+00:00,"Grab cookware favorites, like the heavy-duty Instant Precision Dutch oven or a Ninja smart pressure cooker, before the deals end. https://t.co/fqhSAnuCev",0,0,No,en,no media
1464117343060176929,2021-11-26 06:22:31+00:00,"Deals on headphones, laptops, furniture and more. https://t.co/pMak4DQ8Oo",0,0,No,en,no media
1464113553246466057,2021-11-26 06:07:27+00:00,"Save big on Apple Airpods Pro, KitchenAid stand mixers, smart devices, and more. https://t.co/XZA72v69Xd",0,0,No,en,no media
1464109767073439748,2021-11-26 05:52:24+00:00,"If you've had a Dyson cordless vacuum, AirPod Pros or Samsung frame TV on your wishlist, now's the perfect time to buy. https://t.co/TU3aCRjsAS",0,0,No,en,no media
1464105975879774218,2021-11-26 05:37:21+00:00,"A bunch of steals on things like AirPods Pro, Revlon's reviewer-beloved hot air brush and family-friendly Fire tablets. https://t.co/mzvzrv7ult",0,0,No,en,no media
1464094240561057795,2021-11-26 04:50:43+00:00,"He appealed to former Chief of Staff Mick Mulvaney to boot Fauci because Donald Trump was busy and ""I'm an economics guy,"" he told Steve Bannon. https://t.co/Ub3u3LbY7I",3,1,No,en,no media
1464079733893877764,2021-11-26 03:53:04+00:00,The United Kingdom temporarily barred flights from six African nations amid fears over the new coronavirus strain. https://t.co/KDMdPHkt8L,0,0,No,en,no media
1464061191509233666,2021-11-26 02:39:23+00:00,"A group representing African American firefighters said members were ""sickened and disgusted by this horrific display of unprofessionalism."" https://t.co/figfSVj9H3",1,0,No,en,no media
1463907684785217536,2021-11-25 16:29:24+00:00,"The decision follows the state's governor, Ron DeSantis, signing a bill that requires companies to allow workers to be exempt from vaccinations. https://t.co/LTOnPOUutJ",0,0,No,en,no media
1463870217029926918,2021-11-25 14:00:31+00:00,"""'Oh, so it isn’t all just in my head,' I thought. 'Everyone really is judging me because of my weight gain.'"" https://t.co/hfG4sRlXCp",0,0,No,en,no media
1463842841248120832,2021-11-25 12:11:44+00:00,"Today only, take up to 50% off espresso machines, waffle makers, blenders, slow cookers and more from Amazon. https://t.co/m2aOCQyNe6",0,0,No,en,no media
1463646296217112576,2021-11-24 23:10:44+00:00,"Get well-reviewed robotic vacs and mops from Roomba, Eufy, Bissell, Roborock and more on deep discount. https://t.co/kAYoMBXmep",0,0,No,en,no media
1463642498509811716,2021-11-24 22:55:39+00:00,Dyson’s cult favorite stick vacs are hugely coveted and on sale now -- up to $200 off -- for Black Friday. https://t.co/17Ut1iUD6x,1,0,No,en,no media
1463641866285498372,2021-11-24 22:53:08+00:00,"Get AirPods Pros for just $159, plus more sales on top wireless Bluetooth headphones and earbuds from Apple, Beats, Bose and JBL. https://t.co/4mr9WIGyaM",0,0,No,en,no media
1463633022423650304,2021-11-24 22:18:00+00:00,Glenn Youngkin's victory showed that parents can be a winning coalition for Republicans. Next up: the midterms. https://t.co/KfX6Vl83lR,0,0,No,en,no media
1463624804293087235,2021-11-24 21:45:20+00:00,"Officials say the most important lesson for businesses from the federal experience is that once they take the first step toward requirements, their workers will follow. https://t.co/mqQfrkRQBJ",2,0,No,en,no media
1463578320122302464,2021-11-24 18:40:38+00:00,"In a teary chat with Stephen Colbert, the actor said his ""Tick, Tick... Boom!"" performance reflects his ""unexpressed love"" for Lynn Garfield, who died in 2019. https://t.co/PMwIP1db71",2,0,No,en,no media
1463573513336500227,2021-11-24 18:21:32+00:00,"“It’s disgusting,” Matthew Judon told reporters. “Get it off the table. The bathrooms will be less busy and everybody will have a better day."" https://t.co/dt3iCgs5gM",0,0,No,en,no media
1463565172392476687,2021-11-24 17:48:23+00:00,"Want to take your sex life to the next level? From high-quality lube to essential oils, here's what experts recommend. https://t.co/0esi6y8up3",0,0,No,en,no media
1463560239563907077,2021-11-24 17:28:47+00:00,The streaming service announced the movies and shows arriving soon. https://t.co/gW1yMMh8UR,0,0,No,en,no media
1463555437832421388,2021-11-24 17:09:42+00:00,"Peter Buck, a nuclear physicist, invested $1,000 in a family friend’s Connecticut sandwich shop in 1965. https://t.co/hzTHpzTChi",0,1,No,en,no media
1463550884063985670,2021-11-24 16:51:36+00:00,The court overruled a voter-passed amendment to the state constitution that would have legalized recreational marijuana use. https://t.co/7QKueSxu7v,0,0,No,en,no media
1463539122400899075,2021-11-24 16:04:52+00:00,About a third of employers are estimated to run credit checks on potential hires. Here's what you need to know. https://t.co/hDFmocOBBy,0,0,No,en,no media
1463507823782993921,2021-11-24 14:00:30+00:00,"""After living through so much trauma and experiencing so much love, I finally understand that this holiday can mean what we want it to mean. We get to decide."" https://t.co/Nt66f7vHX6",0,0,No,en,no media
1463492678100865033,2021-11-24 13:00:19+00:00,Thanksgiving history taught in classrooms is often whitewashed. We asked Indigenous people what everyone should know about the holiday — and how non-natives can be better allies. https://t.co/Dv85gSpQ4u,1,0,No,en,no media
1463484859217850376,2021-11-24 12:29:15+00:00,Get in the holiday spirit with these festive looks. https://t.co/Zi5zhwszMk,1,0,No,en,no media
1463479933385199617,2021-11-24 12:09:40+00:00,"A federal jury says CVS, Walgreens and Walmart pharmacies didn’t do enough to stop the flow of opioid pills into two Ohio counties. https://t.co/j7HCT2VxBL",2,1,No,en,no media
1463466305751760896,2021-11-24 11:15:31+00:00,"No, you don't need to ""earn"" or ""burn"" your food. Here's why this mentality is more damaging than you realize. https://t.co/X3GFNmatlY",2,0,No,en,no media
1463462512561725443,2021-11-24 11:00:27+00:00,"Save on mattresses, toppers, pillows and more during Allswell's sitewide early Black Friday sale. https://t.co/QK4e578oeB",0,0,No,en,no media
1463458723515539456,2021-11-24 10:45:24+00:00,"Board games, adult card games and everything in between to add some fun to your next night in. https://t.co/nSyWlXu2Lw",0,0,No,en,no media
1463311604511084552,2021-11-24 01:00:48+00:00,"Sex ""would literally make me gag and sometimes even vomit,” the entertainer wrote in his new memoir. https://t.co/4yjfZK2xQo",0,0,No,en,no media
1463288357530836998,2021-11-23 23:28:25+00:00,"Actor Steve Burton, who first joined the soap in 1991, said it was ""about personal freedom to me."" https://t.co/SfpEYUu9bM",1,0,No,en,no media
1463284567113097222,2021-11-23 23:13:21+00:00,"We did the hard work for you. Shop Black Friday sales on everything from home décor, kitchen gadgets, beauty, fitness and more! https://t.co/FmEkNCHAqS",0,0,No,en,no media
1463260831941107717,2021-11-23 21:39:03+00:00,Nutrition experts share their advice for timing your air travel day eats. https://t.co/sRg47I6dtc,0,0,No,en,no media
1463246666891411456,2021-11-23 20:42:45+00:00,Experts break down how to put an end to the ceaseless back and forth. https://t.co/wqmTY9MtuK,0,1,No,en,no media
1463238208079155210,2021-11-23 20:09:09+00:00,"Nope, Santa doesn't need to be white. And the world is finally catching on. https://t.co/47E8FccOAR",4,1,No,en,no media
1463232506728259587,2021-11-23 19:46:29+00:00,Quick q! Have you figured out a way to nicely signal to people that a party you're hosting is over? Lemme know! I'm working on a story pegged to the upcoming holiday party season. (You can also email me: brittany.wong@huffpost.com),0,9,Yes,en,no media
1463206363757256709,2021-11-23 18:02:36+00:00,"Tarot decks, '90s bedroom decor, water bottles and more for older teens and early 20-somethings. https://t.co/gxu247jUEM",1,0,No,en,no media
1463157448202768385,2021-11-23 14:48:14+00:00,"Traveler approved gifts like coffee from around the world, authentic Chinese green tea and South African pottery. https://t.co/oYGcxhJ9UK",0,0,No,en,no media
1463145447451729925,2021-11-23 14:00:33+00:00,"""I sat through appointment after appointment, having my pain dismissed, being told I was 'depressed,' being told I had 'IBS,' just as they had Tori."" https://t.co/K0RztgoztZ",0,0,No,en,no media
1463111498222424067,2021-11-23 11:45:39+00:00,"Some benefits would start right away, but others would take years. https://t.co/gKORq5di3O",0,0,No,en,no media
1463107711592284162,2021-11-23 11:30:36+00:00,"Sheertex, Heist, Spanx, Hue and other tights that you won't be pulling up all winter long. https://t.co/4xHEjxuLID",2,1,No,en,no media
1463103925708627969,2021-11-23 11:15:33+00:00,These aren't your granny's Aerosoles. Take advantage of this deal and take your pick from their chic lineup. https://t.co/BbUHgBCjYW,0,0,No,en,no media
1463100140131082244,2021-11-23 11:00:31+00:00,"This superstition might be as old as Genghis Khan, but is it true? We asked experts who have studied it. https://t.co/PuhiozL0U1",0,0,No,en,no media
1463096345682714625,2021-11-23 10:45:26+00:00,"Snag a bakeware set, a gorgeous new Dutch oven, frying pans and more during this chic shop's Black Friday sale. https://t.co/NMGVoJxZxR",1,0,No,en,no media
1463026712921395200,2021-11-23 06:08:44+00:00,Only 40 people have died in New Zealand since the coronavirus pandemic began. https://t.co/mJKmsuqkmO,3,0,No,en,no media
1462968113872482306,2021-11-23 02:15:53+00:00,"From rapid COVID test requirements to dinner inside with unvaccinated relatives, here's what our readers say they're doing for the holidays this year. https://t.co/mC98zINv9y",0,0,No,en,no media
1462936302714855427,2021-11-23 00:09:29+00:00,"Most of the money will go directly to nearly 4,500 delivery workers. https://t.co/UC94NYuW2f",0,0,No,en,no media
1462932257690333187,2021-11-22 23:53:24+00:00,"""Sorry we're late, my husband had to drive around the parking lot 5 times till he found a spot he liked."" https://t.co/VPfG1Cwija",2,0,No,en,no media
1462928468082053122,2021-11-22 23:38:21+00:00,Judge William Kelly ordered the Iowa Department of Human Services to provide coverage for sex reassignment surgeries when ordered to treat gender dysphoria. https://t.co/eRH9U3Yd92,0,0,No,en,no media
1462888051655516164,2021-11-22 20:57:45+00:00,"One passenger is being fined $40,000 for allegedly bringing alcohol on a plane and drinking it, smoking marijuana in the lavatory, and sexually assaulting a flight attendant. https://t.co/Ndp3GqyY2U",1,0,No,en,no media
1462868227747368968,2021-11-22 19:38:58+00:00,"Get all your shopping needs met for the 2021 holidays with our curated gift guide. Everything you need from home décor to fashion, beauty, tech and fitness. https://t.co/AbN4DhbYLv",0,0,No,en,no media
1462864435589038083,2021-11-22 19:23:54+00:00,Target is the first major retailer to make such a permanent move during the pandemic. Experts say its decision could push other retailers to follow in its path. https://t.co/7bVkokh1wo,3,1,No,en,no media
1462844842896236549,2021-11-22 18:06:03+00:00,"A new South Korean thriller and the ""Tiger King"" sequel also are trending in this week's rankings. https://t.co/JiWroRrIzB",2,0,No,en,no media
1462841046455492612,2021-11-22 17:50:58+00:00,Two movies with similar names but very different plots are also trending on the streaming service. https://t.co/MHDroeARj7,0,0,No,en,no media
1462783056406888448,2021-11-22 14:00:32+00:00,"""Health behaviors are important, but they are to be encouraged and supported, not to be used as shame tactics."" https://t.co/sNLwH3gNxQ",0,0,No,en,no media
1462749105839616004,2021-11-22 11:45:38+00:00,Hosting a gathering this season? Here's how to make it more comfortable for those who don't drink or who are in recovery. https://t.co/NIdtOQXb5h,0,0,No,en,no media
1462745321751072774,2021-11-22 11:30:35+00:00,"Cold, dry weather is hard on that sensitive skin around your nails. Here’s what experts suggest to keep them healthy. https://t.co/5FgPmkmCz3",1,0,No,en,no media
1462741534277832708,2021-11-22 11:15:32+00:00,"These grooming kits, embarrass-free litter boxes and heated cat beds are sure to keep your new cat companion happy and healthy. https://t.co/RemvbzWEiK",1,0,No,en,no media
